F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,T7_Col1,T7_Col2,T8_Col1,T8_Col2,P7_Col1,P7_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2
63.2293357849121,-269.037750244141,24.1072444915771,-390.272827148438,77.6947631835938,-175.907501220703,-33.6311073303223,-230.261947631836,19.429126739502,-22.5349674224854,65.43798828125,-79.5879135131836,42.4011726379395,-106.25269317627,79.1584854125977,-107.965866088867,18.3797664642334,-180.778244018555,60.3855781555176,22.6224308013916,33.1115188598633,22.5456447601318,142.600814819336,74.177131652832,67.0249481201172,-273.380981445312,-106.57283782959,-283.909210205078
73.8676147460938,-247.745239257812,24.463939666748,-310.653900146484,47.4605903625488,-104.849670410156,-95.2928161621094,-149.682373046875,-18.6743202209473,80.890869140625,-25.6826210021973,-30.4523468017578,-63.5028610229492,-31.1023025512695,101.578193664551,-71.3365707397461,-14.9604988098145,-188.341567993164,149.243637084961,121.558128356934,2.45596861839294,-10.7047595977783,131.943557739258,12.7942743301392,49.3375701904297,-273.376983642578,-153.567077636719,-209.817718505859
11.7193727493286,-217.367736816406,20.4188575744629,-275.204650878906,-33.9624061584473,-93.6411209106445,-107.842704772949,-143.260330200195,-91.7381591796875,66.7651824951172,-83.9497985839844,-43.8255195617676,-47.1684989929199,-59.2743339538574,111.321083068848,-119.480743408203,-49.4377899169922,-181.806030273438,230.396240234375,31.9096870422363,-1.48651266098022,-54.9445152282715,124.275863647461,-73.238525390625,-17.5591487884521,-286.298858642578,-132.755844116211,-155.746368408203
-32.7758026123047,-210.78385925293,27.939380645752,-288.798461914062,-63.6103858947754,-88.9787826538086,-66.2615356445312,-167.732238769531,-103.60814666748,-50.6957092285156,-30.9247703552246,-111.331367492676,66.8568420410156,-170.208236694336,130.413467407227,-127.486808776855,-24.514331817627,-142.18586730957,252.358840942383,-44.397518157959,27.8821830749512,-69.1979446411133,117.174560546875,-25.536340713501,-50.3817863464355,-260.691223144531,-46.7514877319336,-130.936416625977
-26.393892288208,-228.745574951172,31.6889953613281,-263.279632568359,-49.7997016906738,-85.7905349731445,-46.4323539733887,-161.716735839844,-103.55313873291,-140.100921630859,39.012336730957,-172.451873779297,89.1224822998047,-205.454696655273,90.8292083740234,-166.745574951172,-18.9452934265137,-153.747543334961,185.082824707031,-49.7415618896484,20.4813899993896,-155.37956237793,-97.7985382080078,-37.8636665344238,-63.894962310791,-168.532455444336,-100.980339050293,-153.758224487305
-73.6787185668945,-158.130706787109,-55.6067047119141,-195.65071105957,-134.602508544922,-81.9439010620117,-158.861938476562,-184.795745849609,-177.059539794922,-118.42423248291,-44.6298217773438,-153.425964355469,-37.7630805969238,-88.2767639160156,-36.5687255859375,-264.450927734375,-100.098167419434,-191.305877685547,40.0198631286621,-142.755401611328,-93.3246917724609,-221.327484130859,-311.365814208984,-194.650512695312,-120.72338104248,-71.7763442993164,-340.44189453125,-142.083419799805
-125.716148376465,-119.131843566895,-204.715393066406,-99.3369674682617,-270.561859130859,-128.820114135742,-322.688659667969,-162.013076782227,-253.524612426758,-125.481071472168,-176.567123413086,-64.1687622070312,-148.701538085938,33.3485870361328,-128.818557739258,-258.929473876953,-162.654144287109,-147.983337402344,-80.8671951293945,-295.043914794922,-147.385543823242,-108.991241455078,-206.751388549805,-340.754119873047,-192.455108642578,-99.2904281616211,-447.360809326172,-40.7149391174316
-137.361389160156,-275.301544189453,-268.425109863281,28.1969833374023,-313.374694824219,-292.807983398438,-340.560211181641,-17.406063079834,-265.944274902344,-244.888793945312,-181.804656982422,15.9028367996216,-148.688507080078,77.2340621948242,-169.401107788086,-148.497695922852,-170.030044555664,-18.4275131225586,-138.126358032227,-382.619720458984,-55.350025177002,27.0540790557861,-106.040328979492,-374.151977539062,-252.242218017578,-224.268447875977,-348.994598388672,78.3717803955078
-200.748382568359,-379.338531494141,-292.130279541016,147.843231201172,-300.82470703125,-413.679077148438,-270.082489013672,96.4984512329102,-237.812713623047,-267.745971679688,-140.361862182617,48.5839195251465,-146.600128173828,134.009231567383,-232.191833496094,-93.1772079467773,-192.639572143555,104.008728027344,-185.815338134766,-425.313232421875,6.51071166992188,30.7261772155762,-174.920532226562,-365.172668457031,-297.680938720703,-256.920593261719,-307.459991455078,144.475402832031
-269.970031738281,-263.088195800781,-372.198760986328,181.314788818359,-266.440124511719,-365.243041992188,-261.33935546875,84.8121948242188,-157.631484985352,-130.274673461914,-125.157646179199,32.1279258728027,-162.830352783203,149.206039428711,-221.783584594727,-101.815093994141,-200.889053344727,111.023651123047,-150.726455688477,-425.600311279297,8.56278514862061,-6.02161407470703,-83.5839920043945,-362.785369873047,-298.724304199219,-155.825454711914,-331.556427001953,137.670150756836
