Fp1_Col1,Fp1_Col2,Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,F8_Col1,F8_Col2,T7_Col1,T7_Col2,T8_Col1,T8_Col2,P7_Col1,P7_Col2,P8_Col1,P8_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2,Pz_Col1,Pz_Col2
39.1865844726562,18.7928943634033,-181.304260253906,68.9015884399414,73.4488983154297,16.092601776123,19.7230796813965,146.193420410156,66.6458053588867,191.265472412109,-117.578308105469,264.321350097656,57.7393417358398,214.738235473633,-29.2712898254395,418.171661376953,28.4205131530762,378.872253417969,93.9690704345703,253.240875244141,32.8464469909668,146.65217590332,179.066818237305,210.537307739258,56.1413116455078,268.938232421875,154.851211547852,219.61653137207,-23.0386753082275,136.313095092773,8.32276821136475,72.8096237182617,-85.0474090576172,222.997177124023,83.8720169067383,378.058380126953
45.5886383056641,54.0674324035645,-177.705093383789,129.131713867188,70.9318618774414,29.7101287841797,-18.6183471679688,215.393524169922,114.56795501709,213.015625,-128.900421142578,257.134246826172,124.487266540527,189.932098388672,-16.6781520843506,387.241607666016,13.7016792297363,235.674713134766,81.520149230957,134.765930175781,-19.1933879852295,187.633819580078,211.563415527344,200.295776367188,10.1759586334229,269.344635009766,172.710235595703,197.779541015625,76.6204299926758,101.22777557373,-12.6949501037598,108.383865356445,-98.6586532592773,181.218948364258,94.262321472168,287.708099365234
39.8226890563965,116.21964263916,-150.483657836914,174.496551513672,65.7066879272461,61.9066047668457,-33.470287322998,214.531967163086,102.282974243164,180.01399230957,-124.222648620605,173.28971862793,87.4750289916992,126.078170776367,-32.1725082397461,241.321319580078,37.3610000610352,139.131698608398,44.888614654541,40.873607635498,-33.8445625305176,170.945098876953,207.232543945312,172.407455444336,-9.56610107421875,201.186767578125,142.455902099609,157.029113769531,125.018226623535,127.749870300293,-52.4959983825684,79.0539779663086,-104.145637512207,84.2412796020508,38.8681297302246,165.084442138672
7.32434463500977,98.1407470703125,-121.305633544922,117.555732727051,24.6583728790283,61.3948554992676,-17.1949863433838,140.852462768555,85.0939865112305,133.902038574219,-144.706741333008,75.7441864013672,62.9488296508789,96.4765548706055,-55.593921661377,137.002349853516,98.6184387207031,171.04069519043,37.3273620605469,99.0569763183594,-14.5191831588745,107.49666595459,192.812774658203,148.103378295898,-16.4977645874023,146.623382568359,144.697937011719,158.622192382812,91.0099639892578,210.979690551758,-112.25910949707,-4.30896902084351,-106.558670043945,32.7280540466309,-11.1732807159424,74.5126647949219
8.18270206451416,45.2152137756348,-99.3787384033203,18.498929977417,-13.2944316864014,38.3720359802246,-34.4671936035156,82.9853820800781,100.715980529785,134.322509765625,-122.404182434082,14.1497049331665,97.7798690795898,121.085357666016,-43.3674964904785,113.524909973145,175.334045410156,223.713729858398,102.333290100098,162.845565795898,4.6308069229126,30.6000576019287,188.87825012207,130.585327148438,-29.525634765625,124.00537109375,181.635528564453,141.631912231445,67.0423355102539,194.882217407227,-141.743453979492,-49.521411895752,-88.2016983032227,10.9321203231812,-5.89304494857788,16.1174163818359
55.3852729797363,24.8777332305908,-81.2692565917969,7.73346948623657,-3.3362877368927,63.6969337463379,-62.0152893066406,107.349044799805,105.443939208984,184.04541015625,-54.3494110107422,-22.0558319091797,115.981346130371,116.975875854492,0.00513876229524612,65.4208602905273,271.6171875,174.357666015625,189.915115356445,110.113059997559,23.3375015258789,22.2587299346924,167.613998413086,143.6298828125,27.5782451629639,85.3774108886719,171.953216552734,99.2388153076172,118.816123962402,89.7496795654297,-118.90177154541,-8.80575942993164,-71.9664001464844,28.8599796295166,45.3314094543457,-10.8983125686646
36.1956405639648,43.6465721130371,-54.9935531616211,37.5611114501953,0.0683547258377075,117.394119262695,-37.3165054321289,158.160278320312,75.1458892822266,233.071151733398,5.85944175720215,14.8668575286865,95.9855117797852,89.076171875,65.9073333740234,14.9457473754883,312.346527099609,80.0016021728516,218.566055297852,39.7942810058594,39.3096618652344,66.3531875610352,102.963119506836,185.301422119141,130.241958618164,55.5060653686523,109.178039550781,122.951179504395,206.152618408203,27.7579536437988,-120.354888916016,76.3436279296875,-7.55010366439819,112.788230895996,93.5174102783203,-23.158597946167
-27.7470054626465,66.3382339477539,-26.5535621643066,11.2779588699341,-26.7767143249512,120.919624328613,-2.92805814743042,170.187515258789,49.3454513549805,230.872482299805,104.147888183594,100.155494689941,81.9678268432617,59.1509857177734,168.567657470703,11.182674407959,271.56884765625,39.3823776245117,210.491729736328,-11.2363224029541,38.2563667297363,51.5924263000488,55.4902458190918,177.959915161133,177.718414306641,64.0970687866211,62.1361808776855,152.654983520508,214.010192871094,41.7683753967285,-120.204002380371,83.7055969238281,106.004112243652,145.216812133789,132.617538452148,-44.0431518554688
-6.27763271331787,21.1790523529053,-1.15352821350098,-55.0493316650391,-22.4698104858398,76.3404083251953,10.9553632736206,122.195472717285,66.5481185913086,147.722274780273,213.480392456055,125.075134277344,117.231903076172,-25.2917175292969,271.889007568359,9.96136569976807,294.186157226562,30.4654846191406,228.430969238281,-28.991003036499,33.8552742004395,5.68237829208374,92.9278335571289,111.915412902832,180.294509887695,62.9809150695801,83.984977722168,92.2458877563477,150.180847167969,93.6143493652344,-50.6839179992676,1.47777628898621,162.819808959961,68.3555297851562,222.804580688477,-32.1507759094238
32.6759490966797,-43.5858421325684,30.1954898834229,-101.707473754883,7.5550799369812,28.6153087615967,58.8124237060547,42.4660377502441,126.731170654297,45.0364952087402,251.409133911133,101.434951782227,181.652130126953,-55.7464256286621,352.695770263672,18.4692363739014,392.142303466797,72.4782638549805,267.560638427734,51.9793739318848,72.5183944702148,9.75678825378418,170.967224121094,61.4318695068359,212.569702148438,41.5439147949219,162.836868286133,31.7492065429688,133.370254516602,138.660781860352,24.5934009552002,-28.095157623291,187.515090942383,13.6300115585327,345.151214599609,25.3895988464355
18.7928943634033,-44.8313293457031,68.9015884399414,-70.7290573120117,16.092601776123,1.33549046516418,146.193420410156,27.1185283660889,191.265472412109,12.9885721206665,264.321350097656,106.447639465332,214.738235473633,20.8603172302246,418.171661376953,44.6391563415527,378.872253417969,170.233352661133,253.240875244141,123.584007263184,146.65217590332,32.9746398925781,210.537307739258,5.90567827224731,268.938232421875,50.7625007629395,219.61653137207,1.81121325492859,136.313095092773,156.351425170898,72.8096237182617,4.31794404983521,222.997177124023,43.1075134277344,378.058380126953,38.4070281982422
54.0674324035645,-54.3870048522949,129.131713867188,26.1290512084961,29.7101287841797,-3.64638543128967,215.393524169922,84.7574081420898,213.015625,-11.6363496780396,257.134246826172,132.478698730469,189.932098388672,-2.91313099861145,387.241607666016,47.9024696350098,235.674713134766,178.476135253906,134.765930175781,89.5877685546875,187.633819580078,73.1200942993164,200.295776367188,-82.0824432373047,269.344635009766,100.195190429688,197.779541015625,-70.5483932495117,101.22777557373,144.419616699219,108.383865356445,17.8543739318848,181.218948364258,85.0413589477539,287.708099365234,8.17366695404053
116.21964263916,-81.9946746826172,174.496551513672,117.349128723145,61.9066047668457,-25.7658748626709,214.531967163086,132.580917358398,180.01399230957,-88.6297302246094,173.28971862793,142.323333740234,126.078170776367,-94.4510498046875,241.321319580078,77.7104873657227,139.131698608398,81.7052230834961,40.873607635498,80.1972808837891,170.945098876953,133.36637878418,172.407455444336,-126.468223571777,201.186767578125,142.350616455078,157.029113769531,-117.498832702637,127.749870300293,88.1018295288086,79.0539779663086,35.461124420166,84.2412796020508,122.213569641113,165.084442138672,31.8312969207764
