Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,T8_Col1,T8_Col2,P7_Col1,P7_Col2,P8_Col1,P8_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2,Pz_Col1,Pz_Col2
-101.56462097168,-25.0272693634033,-29.7563514709473,-49.362491607666,6.76851463317871,-25.0994129180908,49.3346481323242,-24.8988227844238,88.5944061279297,53.2788696289062,70.3321685791016,27.1314792633057,92.7973251342773,-7.21910619735718,110.955947875977,1.92670965194702,-84.3033599853516,215.547103881836,-53.9324836730957,1.54854452610016,24.5490856170654,-122.224021911621,27.821647644043,-37.0029258728027,-46.2303009033203,-44.1685333251953,-105.808792114258,159.063018798828,152.254165649414,-17.1348190307617,80.827033996582,77.8873672485352,363.802062988281,160.389938354492
-25.5000076293945,-37.6307601928711,37.0857543945312,-37.469051361084,43.6555938720703,-25.4617099761963,49.5941886901855,40.2267265319824,103.324028015137,71.9701995849609,33.8392295837402,76.5681457519531,66.9528198242188,30.0803337097168,118.058639526367,20.3517322540283,-65.0633926391602,190.437408447266,-20.3759078979492,0.293793678283691,48.0942153930664,-104.415756225586,-15.6507225036621,-52.859188079834,-100.53076171875,30.7297344207764,-115.181869506836,136.974212646484,226.63346862793,1.73159909248352,8.22581672668457,117.86116027832,293.457885742188,183.605361938477
104.529167175293,30.4881496429443,51.3520050048828,-28.5238933563232,125.800323486328,-27.20237159729,20.8111324310303,114.823532104492,87.3432540893555,82.1131591796875,-43.5480346679688,95.439453125,-7.95542812347412,35.2802124023438,123.996063232422,-6.86810493469238,-7.39725732803345,96.7965698242188,-8.89812850952148,-42.2943305969238,112.471824645996,-79.7928848266602,-60.6299057006836,-52.7358741760254,-134.803695678711,57.5136642456055,-111.180641174316,115.563087463379,227.184097290039,-20.7882308959961,-19.0748672485352,100.911643981934,188.962677001953,168.720932006836
141.732650756836,57.1089401245117,75.8282241821289,-61.2311363220215,202.655700683594,-80.3015289306641,4.32838535308838,119.678497314453,16.1679954528809,119.524147033691,-65.9882125854492,92.515007019043,-62.4142723083496,35.9430732727051,124.070381164551,-27.09521484375,64.324592590332,49.7466621398926,37.4910888671875,-117.292739868164,155.316253662109,-48.2041702270508,-85.2206192016602,-32.6470909118652,-127.659461975098,26.19211769104,-94.4503784179688,99.0833129882812,216.139404296875,-72.6484222412109,-48.5421371459961,69.022819519043,123.73168182373,175.522857666016
79.3641662597656,-17.2332630157471,125.303047180176,-115.509918212891,240.216003417969,-108.465118408203,6.76227283477783,73.6031265258789,-39.0948638916016,160.972457885742,-73.4970932006836,83.5602035522461,-100.195808410645,74.9914703369141,60.7532081604004,13.5667581558228,11.4227142333984,35.2520294189453,132.326095581055,-159.36262512207,161.417953491211,-26.1256046295166,-61.6409378051758,-9.13138961791992,-93.1787185668945,17.4708347320557,-76.910774230957,84.0793075561523,277.057922363281,-98.3628234863281,-62.4291229248047,58.7640647888184,38.9951324462891,207.165679931641
68.225944519043,-121.453346252441,168.081390380859,-109.224540710449,247.753753662109,-76.8324890136719,4.45999383926392,71.1774597167969,-66.9791717529297,183.317047119141,-142.880310058594,63.5166702270508,-134.173614501953,109.011093139648,-46.1749534606934,45.2287254333496,-52.69140625,30.1646747589111,189.132400512695,-115.747177124023,140.581954956055,-15.8907070159912,-6.72348356246948,19.9835605621338,-86.6996536254883,23.5448532104492,-32.1623649597168,102.271575927734,309.728546142578,-70.8374404907227,-88.3692398071289,48.3097305297852,-45.949764251709,183.788787841797
134.429428100586,-234.70866394043,174.651153564453,-35.746711730957,205.868774414062,-53.1464195251465,-4.13115501403809,74.690673828125,-86.6208267211914,187.653884887695,-180.597717285156,-2.44904947280884,-124.621543884277,90.1814727783203,-124.736640930176,24.1247158050537,-1.57877016067505,62.9517517089844,176.075790405273,-16.1180648803711,91.6408004760742,-6.99924850463867,2.11903166770935,30.8429546356201,-89.891716003418,19.5406036376953,12.4927568435669,144.035461425781,241.297409057617,-13.7266511917114,-120.483573913574,15.908652305603,-72.0690383911133,97.3830108642578
129.313201904297,-287.352233886719,114.42887878418,54.1695785522461,117.993614196777,10.6936740875244,-48.052864074707,65.2953414916992,-71.4402084350586,170.984298706055,-191.390426635742,-46.8665924072266,-89.3878936767578,73.3282089233398,-133.511581420898,9.21329021453857,48.903865814209,64.1125030517578,140.594345092773,52.7059898376465,8.05331993103027,17.8396034240723,-57.2041244506836,27.3646221160889,-53.9214401245117,46.9046325683594,35.4354629516602,129.133087158203,135.026519775391,49.1022300720215,-62.5329818725586,16.6373920440674,-56.2447395324707,30.5811557769775
56.9947471618652,-223.107162475586,16.23317527771,151.63493347168,47.2311859130859,130.218154907227,-97.1877822875977,105.043479919434,-31.2961196899414,148.507141113281,-189.690856933594,-21.9336967468262,-71.7438430786133,80.4091110229492,-86.149299621582,26.8583908081055,58.4259796142578,6.17797565460205,87.2206878662109,97.3251113891602,-83.8668746948242,50.2262878417969,-93.5063018798828,21.6510639190674,-32.7593231201172,92.1953353881836,81.0515518188477,66.6063385009766,38.8333892822266,120.833793640137,17.0398693084717,86.9765319824219,-4.73381662368774,16.0049133300781
15.81969165802,-145.21533203125,-41.8618087768555,258.988006591797,6.52140235900879,150.604721069336,-78.9926300048828,169.501907348633,11.1106853485107,144.144134521484,-91.4856262207031,43.2801475524902,-50.5995140075684,85.5454788208008,-35.6393737792969,34.9684410095215,128.723251342773,15.6266746520996,24.2046928405762,165.72721862793,-128.308319091797,59.6367263793945,-60.5648803710938,-17.1795787811279,-59.5576438903809,96.1298294067383,141.529891967773,51.3332786560059,-19.5190334320068,184.265838623047,39.475414276123,147.53108215332,83.4152450561523,42.8269081115723
