Fp1_Col1,Fp1_Col2,Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,T7_Col1,T7_Col2,P7_Col1,P7_Col2,P8_Col1,P8_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2,Pz_Col1,Pz_Col2
-75.8763427734375,-193.654708862305,-74.4895248413086,-302.745178222656,35.4343490600586,-38.9015579223633,99.9022521972656,-133.939193725586,-49.0380020141602,20.0348720550537,150.42643737793,-133.939834594727,17.7076091766357,49.3011207580566,-124.892425537109,114.213874816895,-202.982559204102,257.089141845703,81.4068222045898,98.8521575927734,20.3128032684326,-19.2452945709229,270.190673828125,-62.5615005493164,-26.5637798309326,118.713348388672,-74.8827438354492,46.7380104064941,0.944927096366882,19.773738861084,100.524742126465,-62.6310386657715,73.4949569702148,-159.473510742188,-49.9885902404785,140.296875
-93.6245803833008,-187.941467285156,-10.8724498748779,-337.028015136719,82.3052978515625,-54.7550430297852,116.553024291992,-140.668838500977,-15.9688444137573,33.1019821166992,147.44140625,-135.922119140625,46.6751861572266,66.6410522460938,-78.9647674560547,78.5270462036133,-149.02507019043,191.717376708984,65.3345794677734,20.4158115386963,28.6725769042969,-21.2203979492188,309.683166503906,-82.9618835449219,4.65237426757812,108.553207397461,-46.1359252929688,35.5577850341797,-9.4572286605835,-2.58210301399231,121.991775512695,-12.4100942611694,90.9755630493164,-141.183288574219,-46.9654197692871,115.153251647949
-70.5735931396484,-104.332801818848,-35.2656593322754,-291.745941162109,105.532043457031,-74.6978378295898,61.1307258605957,-75.9907760620117,55.8624114990234,29.354097366333,110.668273925781,-73.2144546508789,111.443511962891,26.7058334350586,33.5992279052734,56.6789131164551,79.9084625244141,150.166519165039,74.0832748413086,-34.7983131408691,29.8311557769775,-29.1438426971436,285.26220703125,-96.9584808349609,27.3666744232178,108.872383117676,35.2962608337402,4.13663244247437,-11.537181854248,-44.8577613830566,56.2419013977051,1.14143252372742,55.5885238647461,-68.2962417602539,1.02664470672607,74.254753112793
-63.3900413513184,-16.845043182373,-153.360641479492,-193.668151855469,90.9330596923828,-79.3577499389648,-10.0019807815552,-5.32482671737671,118.187950134277,-13.1129083633423,77.2102432250977,-12.9692668914795,183.652038574219,-56.7643241882324,115.6904296875,40.7778663635254,201.980972290039,109.485000610352,165.661224365234,-22.4375381469727,50.0375595092773,-6.48769903182983,140.075622558594,-90.9033126831055,145.185028076172,73.6572647094727,63.041576385498,-29.6112995147705,15.9378652572632,-78.8802642822266,10.0408229827881,-21.9821910858154,14.943018913269,-67.3393020629883,85.0407333374023,25.949728012085
-41.3735961914062,11.2496242523193,-259.821441650391,-160.848083496094,90.8224487304688,-55.569465637207,-54.1276359558105,-37.6994857788086,203.218841552734,-74.0643615722656,41.0521125793457,-14.7035245895386,217.485534667969,-88.4899368286133,134.151458740234,11.1623497009277,175.79768371582,-15.4528026580811,130.339981079102,-1.71316993236542,103.172676086426,55.9123420715332,74.1673431396484,-152.297821044922,254.192626953125,29.0598773956299,68.0852355957031,-60.3766632080078,-32.5031051635742,-52.3095474243164,67.6229248046875,-79.6166000366211,1.98315966129303,-104.750282287598,129.911575317383,-23.6433048248291
-33.1801681518555,-20.468053817749,-301.399353027344,-177.886581420898,66.6001205444336,-62.8646583557129,-67.7237091064453,-95.6286926269531,229.935455322266,-121.875267028809,0.610906660556793,-56.3975639343262,155.99235534668,-91.8070220947266,139.713455200195,0.396998763084412,165.757019042969,-80.9335784912109,1.8917453289032,8.97170639038086,82.1559906005859,46.8493156433105,96.8974456787109,-227.355285644531,208.069427490234,63.7249298095703,77.8447265625,-86.8913879394531,-60.2231292724609,22.8891983032227,94.7547454833984,-120.252624511719,5.0249228477478,-97.9694137573242,114.489906311035,-18.3364353179932
-90.6936874389648,-39.1994361877441,-328.222686767578,-137.247467041016,0.93828821182251,-42.787784576416,-53.4684867858887,-58.2886581420898,144.792694091797,-84.6264801025391,-23.0063419342041,-71.1061172485352,91.1588745117188,-91.0185012817383,158.620498657227,22.8214302062988,219.950225830078,-37.023063659668,43.5779151916504,-16.5490665435791,7.54673910140991,-4.57423973083496,24.6762218475342,-174.108810424805,151.177749633789,80.522819519043,62.4545288085938,-71.7116012573242,27.8532123565674,12.5269746780396,66.6764984130859,-51.506519317627,-3.8641951084137,-54.7172813415527,135.968368530273,30.5084457397461
-126.267059326172,26.9394626617432,-395.606140136719,23.3238716125488,-5.21784019470215,68.4541015625,-54.8667984008789,47.6758499145508,110.66089630127,-19.9874076843262,-25.9326591491699,-46.243091583252,155.476531982422,-82.7018814086914,177.917495727539,0.570723116397858,224.685562133789,-21.0910301208496,171.116317749023,-37.0690422058105,30.6024188995361,13.4150419235229,-93.2136459350586,-49.9336738586426,202.790924072266,-47.2156944274902,47.1443252563477,-27.4337177276611,76.2055969238281,-78.6753921508789,73.4854202270508,68.577262878418,-15.9066400527954,1.15081000328064,213.697677612305,15.7982740402222
-107.585639953613,148.331497192383,-411.155517578125,209.284530639648,34.7831954956055,150.393371582031,-88.5529022216797,147.34358215332,137.332611083984,5.42198419570923,-32.0132026672363,8.20881843566895,210.827743530273,-36.6194458007812,179.561233520508,-59.0345268249512,187.607330322266,-32.4130249023438,166.997619628906,8.54439449310303,85.606689453125,57.6666030883789,-121.676918029785,28.0776977539062,225.566772460938,-162.545669555664,53.1873397827148,1.1356201171875,31.5613842010498,-75.9559173583984,40.6377944946289,143.298736572266,-23.092565536499,61.3837432861328,231.095840454102,-4.95294952392578
-132.528945922852,210.395812988281,-331.497863769531,251.807266235352,10.9552526473999,152.21369934082,-113.493370056152,186.469100952148,81.0389862060547,55.2667617797852,-75.7976226806641,82.3057556152344,120.279373168945,62.2938957214355,153.746017456055,-54.7334136962891,226.908340454102,-0.317056834697723,123.777503967285,25.2780342102051,38.5949325561523,50.5312919616699,-85.5934448242188,27.1007385253906,167.015579223633,-140.084457397461,52.7259063720703,22.7861862182617,12.3540992736816,1.25068700313568,-50.2459030151367,176.545852661133,-80.5332641601562,115.17431640625,177.174072265625,49.6861190795898
-193.654708862305,164.070205688477,-302.745178222656,159.654205322266,-38.9015579223633,156.746780395508,-133.939193725586,157.179336547852,20.0348720550537,101.987373352051,-133.939834594727,118.110366821289,49.3011207580566,82.6649169921875,114.213874816895,-2.79984211921692,257.089141845703,25.4169273376465,98.8521575927734,-34.0138931274414,-19.2452945709229,18.2318382263184,-62.5615005493164,-37.114070892334,118.713348388672,-88.2756118774414,46.7380104064941,30.1829090118408,19.773738861084,20.2383155822754,-62.6310386657715,171.220153808594,-159.473510742188,153.955825805664,140.296875,53.7853927612305
-187.941467285156,94.1000518798828,-337.028015136719,99.5581130981445,-54.7550430297852,144.923126220703,-140.668838500977,142.613815307617,33.1019821166992,93.8073501586914,-135.922119140625,101.471893310547,66.6410522460938,-20.5190601348877,78.5270462036133,20.2333507537842,191.717376708984,-23.9732151031494,20.4158115386963,-93.9907531738281,-21.2203979492188,14.0651435852051,-82.9618835449219,-45.1919975280762,108.553207397461,-25.3488922119141,35.5577850341797,2.52082109451294,-2.58210301399231,35.0537033081055,-12.4100942611694,151.386627197266,-141.183288574219,150.06640625,115.153251647949,-8.12112140655518
-104.332801818848,70.7520980834961,-291.745941162109,111.885185241699,-74.6978378295898,101.345321655273,-75.9907760620117,168.671264648438,29.354097366333,90.7327651977539,-73.2144546508789,80.2193069458008,26.7058334350586,-71.193603515625,56.6789131164551,-3.50339221954346,150.166519165039,-88.4437103271484,-34.7983131408691,-107.883338928223,-29.1438426971436,34.1826477050781,-96.9584808349609,40.0255508422852,108.872383117676,64.595458984375,4.13663244247437,-21.043628692627,-44.8577613830566,57.2718849182129,1.14143252372742,161.676391601562,-68.2962417602539,92.6491546630859,74.254753112793,1.36259508132935
-16.845043182373,66.2349243164062,-193.668151855469,103.322143554688,-79.3577499389648,89.9233474731445,-5.32482671737671,156.523620605469,-13.1129083633423,72.5406265258789,-12.9692668914795,58.1833343505859,-56.7643241882324,-39.4375381469727,40.7778663635254,-44.0177803039551,109.485000610352,-32.0017852783203,-22.4375381469727,-25.3437900543213,-6.48769903182983,29.9855556488037,-90.9033126831055,82.6547698974609,73.6572647094727,29.8815631866455,-29.6112995147705,-6.64057779312134,-78.8802642822266,5.44777774810791,-21.9821910858154,157.954788208008,-67.3393020629883,50.0327644348145,25.949728012085,46.1412658691406
11.2496242523193,58.4957313537598,-160.848083496094,97.4434814453125,-55.569465637207,66.3092498779297,-37.6994857788086,116.68628692627,-74.0643615722656,10.5736751556396,-14.7035245895386,42.9191780090332,-88.4899368286133,-39.5361328125,11.1623497009277,-29.429370880127,-15.4528026580811,104.167373657227,-1.71316993236542,54.0694885253906,55.9123420715332,-4.44701337814331,-152.297821044922,68.0723342895508,29.0598773956299,-126.937782287598,-60.3766632080078,26.4945945739746,-52.3095474243164,-23.8440494537354,-79.6166000366211,107.855895996094,-104.750282287598,69.3547897338867,-23.6433048248291,36.6369285583496
-20.468053817749,51.5417098999023,-177.886581420898,168.723373413086,-62.8646583557129,-8.27504539489746,-95.6286926269531,103.270545959473,-121.875267028809,-13.5799942016602,-56.3975639343262,44.5896148681641,-91.8070220947266,-64.0763244628906,0.396998763084412,-0.376623064279556,-80.9335784912109,87.6463623046875,8.97170639038086,-62.9484558105469,46.8493156433105,-31.3963413238525,-227.355285644531,51.0465126037598,63.7249298095703,-168.944534301758,-86.8913879394531,19.9961376190186,22.8891983032227,1.67209768295288,-120.252624511719,66.2622833251953,-97.9694137573242,83.3800430297852,-18.3364353179932,-14.7494249343872
