Fp1_Col1,Fp1_Col2,Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,T7_Col1,T7_Col2,T8_Col1,T8_Col2,P7_Col1,P7_Col2,P8_Col1,P8_Col2,Cz_Col1,Cz_Col2
73.7311935424805,-46.0902709960938,-106.820419311523,-128.95100402832,-36.9414863586426,-98.570671081543,30.1794738769531,-58.0630149841309,-69.6440124511719,-115.19149017334,39.8255653381348,-93.0840759277344,11.975757598877,75.8084945678711,51.6220283508301,58.7946662902832,81.7226104736328,53.7161026000977,248.317520141602,43.104679107666,-191.750366210938,-48.8894805908203,42.0506553649902,-19.5576190948486,-97.2473297119141,-13.503680229187,9.43875694274902,-51.7970695495605,61.4613265991211,43.6193733215332,79.1768188476562,-203.199996948242
38.2977676391602,-48.6832313537598,-162.715713500977,-91.3061218261719,-29.3409328460693,-113.712249755859,-9.80372333526611,-99.0466918945312,-71.1815567016602,-119.269592285156,10.5398349761963,-113.019729614258,108.737953186035,87.9912490844727,100.079086303711,55.440559387207,55.0527458190918,-19.5538635253906,174.543045043945,7.27005386352539,-228.587448120117,-26.352222442627,31.4334888458252,-27.1112728118896,-118.062644958496,-0.923583984375,-88.083137512207,6.80384016036987,38.7927742004395,38.1277084350586,83.9388961791992,-271.543975830078
-15.2169160842896,-67.1195907592773,-160.037780761719,-82.3592529296875,-36.7840423583984,-120.240386962891,-6.5785870552063,-182.153030395508,-73.3827285766602,-120.54175567627,54.1863174438477,-170.867660522461,140.153106689453,100.266403198242,152.759536743164,71.6211242675781,3.45685315132141,92.3191375732422,108.477500915527,1.11803770065308,-168.304779052734,-32.367546081543,35.4929046630859,-51.7360191345215,-88.4876861572266,-52.2932624816895,-159.904998779297,109.540618896484,51.441032409668,-2.35348176956177,113.775230407715,-300.829986572266
-60.615406036377,-89.3988494873047,-127.734062194824,-85.1840591430664,-61.5586433410645,-160.046920776367,2.99113059043884,-269.116424560547,-88.2409515380859,-146.659851074219,65.6632995605469,-183.462631225586,144.274597167969,109.482604980469,179.174179077148,54.728343963623,-56.127384185791,313.172698974609,83.2222595214844,-41.5537071228027,-101.421226501465,-37.4512710571289,46.2478103637695,-124.969917297363,-82.9631042480469,-55.5987548828125,-67.4857330322266,131.576416015625,84.8152389526367,78.6155242919922,47.6641654968262,-273.430786132812
-44.4036140441895,-104.754516601562,-96.8524932861328,-103.775924682617,-47.3650093078613,-179.764801025391,-65.3103179931641,-330.752319335938,-89.6362075805664,-161.570617675781,-32.5506401062012,-188.007049560547,169.229476928711,140.663162231445,145.680099487305,51.1208534240723,-81.8150405883789,382.092132568359,130.608001708984,-98.3108596801758,-113.671722412109,-109.270874023438,50.2519454956055,-178.113555908203,-99.4265594482422,-63.1146774291992,42.6764907836914,120.121574401855,46.5481414794922,166.521713256836,-60.5623092651367,-234.843307495117
21.3529567718506,-85.4483947753906,-81.7335052490234,-150.711761474609,4.86917114257812,-132.910690307617,-149.317276000977,-350.780853271484,-60.2079887390137,-126.173294067383,-131.951690673828,-215.893188476562,144.238296508789,176.750030517578,115.706352233887,54.0779304504395,-45.1526947021484,277.558563232422,223.820053100586,-69.9465484619141,-147.9462890625,-192.375152587891,50.0808181762695,-127.433471679688,-84.8983535766602,-118.535217285156,64.3475723266602,168.951583862305,-42.5771293640137,156.791061401367,-93.3408355712891,-161.934661865234
72.5294876098633,-18.9992008209229,-94.1741333007812,-175.719131469727,3.36741948127747,-39.4299468994141,-183.29069519043,-291.049652099609,-52.9754295349121,-52.3907318115234,-150.227996826172,-164.832885742188,34.125072479248,190.178848266602,163.306716918945,7.55578517913818,23.0886402130127,71.0845642089844,250.723007202148,26.9340133666992,-174.896621704102,-180.894470214844,36.9591674804688,-18.7932662963867,-70.0060424804688,-122.542869567871,74.296142578125,117.379043579102,-34.5162696838379,117.584365844727,-99.0924682617188,-61.5561676025391
59.486759185791,41.758113861084,-119.36848449707,-173.030700683594,-43.7004699707031,49.860221862793,-191.037399291992,-170.438690185547,-87.078971862793,15.6071186065674,-125.366119384766,-54.5754241943359,-39.2711143493652,161.278854370117,244.409515380859,-46.9046516418457,80.1741104125977,-68.0105895996094,191.110595703125,62.2520599365234,-212.854629516602,-138.324417114258,11.3281688690186,36.4924201965332,-92.7021560668945,-79.7512283325195,61.897834777832,-91.4608383178711,5.94635534286499,99.5346832275391,-122.548545837402,-28.0023880004883
-1.14390361309052,47.6655883789062,-142.531707763672,-178.043884277344,-54.2621803283691,73.0992660522461,-158.353454589844,-112.708862304688,-104.872177124023,32.9492111206055,-117.422035217285,-13.7004976272583,-1.47989499568939,70.7138214111328,245.986999511719,-55.3017654418945,110.875312805176,103.604026794434,139.002578735352,10.0928068161011,-217.99641418457,-119.006202697754,-3.26711559295654,0.0556381344795227,-124.903297424316,-68.7397384643555,3.96771001815796,-194.898834228516,-44.6955490112305,123.468841552734,-138.952301025391,-13.2683153152466
-43.0885200500488,27.6031360626221,-153.974044799805,-146.861389160156,-60.9045028686523,58.169921875,-88.4129638671875,-126.581336975098,-103.51148223877,43.0602951049805,-114.127517700195,-22.4820690155029,57.5811805725098,12.73166847229,147.26042175293,-43.7103271484375,117.085670471191,285.275817871094,101.946983337402,-21.990478515625,-141.91194152832,-68.7190170288086,-8.34203147888184,-38.8776359558105,-95.8522644042969,-89.2678909301758,-41.4277687072754,-107.216003417969,-45.0845489501953,165.656616210938,-156.463790893555,63.8353233337402
-46.0902709960938,31.4358654022217,-128.95100402832,-44.3965721130371,-98.570671081543,94.2519912719727,-58.0630149841309,-81.8307571411133,-115.19149017334,112.664863586426,-93.0840759277344,-29.4992561340332,75.8084945678711,46.5781784057617,58.7946662902832,-31.1369228363037,53.7161026000977,50.8940887451172,43.104679107666,17.5703125,-48.8894805908203,20.647045135498,-19.5576190948486,3.63306403160095,-13.503680229187,-132.757461547852,-51.7970695495605,-64.9023361206055,43.6193733215332,150.734176635742,-203.199996948242,98.8347854614258
