F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,T7_Col1,T7_Col2,T8_Col1,T8_Col2,P7_Col1,P7_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2
-70.0945587158203,57.4625473022461,-15.1625032424927,48.7901992797852,-77.5884857177734,-18.7773151397705,-28.8033599853516,6.80934238433838,-74.515625,-119.737693786621,30.2104473114014,-55.340892791748,97.3077621459961,-12.7922058105469,-156.33708190918,-17.2066555023193,61.2744522094727,-75.8622131347656,-125.227836608887,-22.8447895050049,95.8387680053711,-133.692657470703,-95.1851806640625,-132.382583618164,-39.0272407531738,26.353141784668,-23.7733592987061,95.2719650268555
-82.9493408203125,49.7821731567383,-6.02800035476685,29.6941299438477,-135.813049316406,-45.5555152893066,-11.9175958633423,20.9950294494629,-135.003723144531,-92.5453109741211,12.253927230835,-19.7550640106201,120.5986328125,-7.25745582580566,-163.920806884766,25.8491535186768,78.423095703125,-95.4242935180664,-133.037963867188,17.8069496154785,76.8905715942383,-136.904357910156,-96.6286010742188,-66.2033157348633,-30.1708202362061,37.5525054931641,-6.8383002281189,53.7891426086426
-78.7883911132812,3.42109298706055,62.4933738708496,-40.5046577453613,-144.909301757812,-53.5276527404785,47.876838684082,-51.7912445068359,-80.4470825195312,-93.7644500732422,29.8215293884277,-84.7563400268555,93.7578659057617,21.7695350646973,-120.422882080078,14.6905908584595,85.0840606689453,-91.7440338134766,-122.06755065918,-14.5078468322754,58.0652160644531,-189.906051635742,-54.2586212158203,-17.3209228515625,-8.15089893341064,-28.9074516296387,-21.4899139404297,-46.3209609985352
-77.3914566040039,-32.224796295166,51.0391731262207,-88.3540649414062,-168.205123901367,-7.98717451095581,14.9843702316284,-103.186637878418,-91.9456634521484,-83.9929580688477,-21.2445793151855,-97.618782043457,-23.0715274810791,110.034652709961,-128.721862792969,-7.48416709899902,21.23903465271,-76.565299987793,-135.659713745117,-26.0073661804199,-7.16305208206177,-163.248519897461,-94.3961715698242,5.83593606948853,-8.75447463989258,-62.8727760314941,-46.8774833679199,-51.4583892822266
-57.7235221862793,-40.6469917297363,38.2709312438965,-106.653938293457,-193.912536621094,19.3318920135498,-13.2178888320923,-118.005477905273,-159.978332519531,-25.1214046478271,-50.3891792297363,-51.5643997192383,-61.1952743530273,115.519104003906,-120.684768676758,12.3552780151367,-16.006175994873,-69.2322082519531,-122.102294921875,-13.1728239059448,-31.7094230651855,-126.948043823242,-101.276062011719,-20.9664993286133,53.7390213012695,-68.5225067138672,-15.774998664856,-45.9901390075684
-4.04526376724243,-87.6908187866211,85.0186386108398,-152.270523071289,-151.591278076172,-45.4679565429688,7.34869289398193,-172.604156494141,-124.647155761719,-48.7048988342285,-52.5021553039551,-87.7101440429688,-57.0211524963379,51.633113861084,-55.2968139648438,-7.58556604385376,4.87698030471802,-74.8857650756836,-96.6119003295898,-57.9785423278809,-26.5504932403564,-138.798980712891,-84.3269577026367,-63.4054336547852,104.268814086914,-115.327613830566,-15.5397396087646,-85.137336730957
34.5546226501465,-133.464767456055,97.9386825561523,-149.580703735352,-100.116851806641,-88.9938583374023,-14.7411890029907,-161.375778198242,-123.815773010254,-93.4538650512695,-93.2451248168945,-100.545631408691,-100.949630737305,66.3628845214844,-48.8762092590332,-23.2677345275879,18.7350101470947,-76.1044464111328,-92.2982635498047,-97.2673721313477,-95.2051773071289,-60.8549499511719,-145.975875854492,-27.0886058807373,69.4423828125,-108.242111206055,-11.1836767196655,-83.1737594604492
61.7654228210449,-147.319793701172,103.310386657715,-109.781318664551,-70.8780136108398,-86.4065475463867,-18.2542743682861,-91.8517532348633,-165.75114440918,-93.8948135375977,-85.2927474975586,-44.2502136230469,-99.1899185180664,86.7903137207031,-54.5308952331543,-10.6320571899414,41.8272972106934,-103.697143554688,-52.2841110229492,-120.559226989746,-167.542938232422,34.5026741027832,-155.202255249023,-23.6994724273682,72.3778762817383,-89.1805191040039,51.7687606811523,-80.4596862792969
83.6130752563477,-205.715270996094,115.455085754395,-118.996620178223,-26.6093978881836,-157.654815673828,7.59170770645142,-93.9111480712891,-118.392295837402,-160.579895019531,-59.3766670227051,-23.5893840789795,-57.847110748291,75.8608016967773,-13.3950967788696,-56.7712745666504,52.9783935546875,-136.835891723633,-24.7940940856934,-175.156967163086,-186.613296508789,21.3390674591064,-106.327919006348,-101.917007446289,84.3637390136719,-143.078979492188,60.8405113220215,-87.4288330078125
70.3774032592773,-270.209136962891,77.6304397583008,-110.982627868652,-2.66136646270752,-233.716583251953,-7.03462505340576,-91.0256576538086,-98.1993942260742,-204.045745849609,-85.8522644042969,17.0544929504395,-36.9128570556641,104.75602722168,-15.5746564865112,-88.8967437744141,-7.25890398025513,-129.73210144043,-49.5334281921387,-196.203155517578,-177.060516357422,19.8408164978027,-129.051666259766,-100.356292724609,30.9727382659912,-166.194244384766,51.9678268432617,-42.0278511047363
