F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,T7_Col1,T7_Col2,T8_Col1,T8_Col2,P7_Col1,P7_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2
343.784454345703,-476.438049316406,244.271270751953,-172.15657043457,102.213066101074,91.7813262939453,-97.3209228515625,-97.4984436035156,-68.9610443115234,156.72038269043,-315.748382568359,-183.525421142578,-256.887359619141,-30.6455688476562,696.628967285156,655.819519042969,664.870056152344,607.96533203125,132.288223266602,480.220611572266,351.620544433594,173.287078857422,190.52067565918,534.100952148438,322.273040771484,206.22346496582,-136.502624511719,-264.115509033203
315.3671875,-340.451904296875,168.229415893555,-143.202926635742,129.686141967773,150.630889892578,-141.92578125,-179.636444091797,-24.8650341033936,168.983596801758,-300.130218505859,-265.861633300781,-225.375259399414,-117.27360534668,701.331909179688,645.423461914062,655.151794433594,606.972961425781,146.584442138672,534.535278320312,279.675079345703,183.861465454102,135.860748291016,664.167541503906,258.2470703125,282.248931884766,-191.721969604492,-282.643463134766
221.661117553711,-331.487548828125,155.650039672852,-31.1466293334961,81.1990814208984,184.619140625,-131.805816650391,-234.636322021484,-1.85508620738983,151.074966430664,-227.961547851562,-364.337188720703,-155.21614074707,-197.553512573242,697.432312011719,648.764465332031,650.836059570312,616.83544921875,175.28532409668,499.849243164062,253.66764831543,158.592681884766,101.142036437988,624.942687988281,206.50732421875,329.575103759766,-152.604843139648,-312.986785888672
165.426528930664,-348.348114013672,141.725051879883,94.2046585083008,131.332366943359,125.825355529785,-57.6530799865723,-249.409194946289,154.965576171875,31.972713470459,-74.894157409668,-490.342926025391,-16.0832061767578,-303.239135742188,673.073608398438,672.408996582031,642.463195800781,631.549499511719,241.961563110352,393.370025634766,248.01904296875,131.692825317383,233.96875,447.893920898438,274.743865966797,359.574340820312,-53.2638778686523,-329.87158203125
190.714248657227,-184.652374267578,37.3071365356445,173.465667724609,330.768737792969,135.44221496582,-3.32240915298462,-252.70539855957,455.286895751953,-3.51320743560791,54.3879470825195,-542.364807128906,109.868186950684,-361.081085205078,664.982666015625,674.169067382812,633.646179199219,611.850646972656,341.890991210938,416.285858154297,201.337997436523,176.389846801758,460.744049072266,449.384338378906,361.174896240234,501.709777832031,-49.7647514343262,-301.256500244141
197.033584594727,179.821563720703,-96.9606552124023,181.811813354492,471.937896728516,426.418487548828,-24.4935302734375,-209.2744140625,648.453247070312,324.410583496094,72.454833984375,-505.663604736328,143.849639892578,-389.437286376953,657.733825683594,664.220642089844,626.616943359375,596.321960449219,444.291870117188,754.814086914062,155.563812255859,287.108245849609,586.325622558594,815.246704101562,361.327453613281,870.918701171875,-115.826705932617,-248.387680053711
125.007507324219,585.516845703125,-185.858261108398,209.472625732422,447.352966308594,863.742431640625,-67.5582122802734,-109.712875366211,606.994812011719,836.813049316406,3.88561248779297,-444.067230224609,109.826988220215,-446.195007324219,649.373413085938,663.654724121094,626.112976074219,613.067626953125,494.506408691406,1184.51574707031,156.418365478516,403.568359375,580.791076660156,1265.44946289062,349.318359375,1258.30517578125,-126.944351196289,-221.265243530273
-8.54881000518799,784.805603027344,-178.883377075195,337.558776855469,359.217712402344,1059.15173339844,-55.8289260864258,-45.0227165222168,497.313629150391,1014.9521484375,-35.6250762939453,-373.582000732422,95.9753952026367,-434.046966552734,660.456298828125,653.279235839844,633.949890136719,615.950622558594,477.913391113281,1309.20043945312,190.43000793457,489.032653808594,531.09326171875,1377.28637695312,298.035980224609,1392.82934570312,-115.067764282227,-193.227233886719
-249.212997436523,784.54931640625,-114.630432128906,467.649291992188,250.799987792969,935.098937988281,-23.5496711730957,-40.3689804077148,388.70751953125,853.885803222656,-26.3975963592529,-328.662261962891,116.341079711914,-337.857177734375,664.679260253906,654.502197265625,626.268127441406,617.124877929688,434.857055664062,1180.05554199219,202.901275634766,539.202697753906,466.410949707031,1167.60534667969,177.118240356445,1269.25524902344,-166.263931274414,-149.632339477539
-484.849975585938,770.197509765625,-119.793525695801,445.786437988281,131.109329223633,749.881042480469,-36.4229393005371,-57.1646575927734,243.123840332031,703.450134277344,-77.0324630737305,-340.737121582031,77.4441909790039,-300.478179931641,658.284362792969,678.983947753906,610.150207519531,626.897094726562,426.389221191406,1021.03894042969,179.110321044922,542.294311523438,438.641937255859,943.1064453125,136.236236572266,983.833801269531,-235.128143310547,-147.617935180664
-476.438049316406,651.279296875,-172.15657043457,272.597625732422,91.7813262939453,589.319702148438,-97.4984436035156,-72.8239593505859,156.72038269043,567.663879394531,-183.525421142578,-322.13818359375,-30.6455688476562,-298.776306152344,655.819519042969,681.846313476562,607.96533203125,616.540832519531,480.220611572266,773.461059570312,173.287078857422,507.97607421875,534.100952148438,757.166198730469,206.22346496582,640.08935546875,-264.115509033203,-131.948303222656
-340.451904296875,338.108764648438,-143.202926635742,121.822257995605,150.630889892578,349.991546630859,-179.636444091797,-34.0847320556641,168.983596801758,390.920959472656,-265.861633300781,-208.242721557617,-117.27360534668,-226.33561706543,645.423461914062,666.869873046875,606.972961425781,613.455932617188,534.535278320312,444.009368896484,183.861465454102,480.365234375,664.167541503906,522.085266113281,282.248931884766,387.308166503906,-282.643463134766,-23.0734806060791
