Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,T8_Col1,T8_Col2,P7_Col1,P7_Col2,P8_Col1,P8_Col2,Cz_Col1,Cz_Col2
-46.01025390625,71.3938827514648,26.4830913543701,28.799690246582,-20.9107856750488,48.6393623352051,123.931945800781,-46.4062728881836,81.6529083251953,79.8494110107422,150.417694091797,15.7004632949829,236.78776550293,130.591766357422,188.534118652344,33.3336486816406,85.8453140258789,60.4316520690918,-98.5873413085938,55.9438171386719,-100.904411315918,-42.3746376037598,23.4284706115723,29.8184089660645,-42.8824462890625,96.6627960205078,0.541428446769714,18.714241027832,21.3772621154785,41.0423545837402
33.4319915771484,103.001365661621,50.362850189209,14.4344415664673,29.6694622039795,39.1069602966309,132.997024536133,7.28913927078247,88.0775833129883,94.0085220336914,168.188064575195,45.1069946289062,199.338912963867,109.048728942871,64.507209777832,3.85401725769043,187.139709472656,21.5252742767334,-47.5383033752441,9.33218002319336,-28.7242984771729,-18.0503025054932,37.5201072692871,-6.13061952590942,-3.3801851272583,31.4187812805176,31.7446594238281,-26.7256298065186,6.55787467956543,59.1304130554199
-11.5493431091309,91.0513534545898,62.6920738220215,17.1578598022461,14.5251455307007,65.3940505981445,96.3089599609375,70.5641784667969,82.0912017822266,104.636001586914,149.443084716797,92.2661819458008,162.667617797852,98.7208557128906,-63.7674598693848,64.3822860717773,286.703155517578,41.3160705566406,-29.2028121948242,-11.3245649337769,22.9144325256348,26.5733394622803,24.7644443511963,-44.1485977172852,-21.2091941833496,-12.6594572067261,6.33244943618774,-34.3029174804688,20.7769680023193,93.6780395507812
-38.9320755004883,-26.4788227081299,57.676326751709,24.0257987976074,17.2759208679199,104.048759460449,88.6523590087891,51.8151969909668,64.892707824707,111.443244934082,96.370979309082,73.7352447509766,147.818267822266,97.4235076904297,-42.1915664672852,79.7730331420898,275.263885498047,-23.3902359008789,-50.4175109863281,41.0908050537109,59.2504501342773,12.0989055633545,30.7281551361084,-44.486442565918,-33.5773468017578,-14.1777076721191,-54.655445098877,-0.502279162406921,31.9680614471436,144.031097412109
29.4058647155762,-87.2378692626953,51.5391120910645,50.812686920166,49.9552688598633,104.549690246582,133.501525878906,15.8662672042847,60.9372520446777,124.884124755859,109.260108947754,28.7686996459961,145.681243896484,71.788932800293,33.588981628418,30.0062274932861,190.635345458984,-75.6864395141602,-59.5139007568359,98.9622650146484,26.0645866394043,-32.1796989440918,71.7526779174805,-7.05249977111816,21.1604328155518,-41.6963119506836,-36.8345756530762,-39.4824638366699,35.5198097229004,157.855895996094
94.0505142211914,3.84709048271179,64.6800308227539,90.8047103881836,46.7581062316895,87.0360107421875,133.653656005859,33.6429862976074,47.0436248779297,118.806640625,137.423126220703,-7.03966188430786,128.284515380859,20.8564968109131,46.2981872558594,-1.02766716480255,91.7067031860352,-45.3018608093262,-21.2566204071045,81.6870803833008,-68.3127593994141,-3.91284966468811,58.3161582946777,31.8570671081543,60.8018226623535,-90.0640487670898,38.5924339294434,-74.8441619873047,36.626350402832,123.307106018066
74.9137115478516,135.231552124023,51.7864685058594,99.2147521972656,37.5546226501465,71.1195602416992,48.1283874511719,79.1080551147461,14.2911653518677,55.5137748718262,68.0091171264648,-7.05189228057861,117.775886535645,-9.30472087860107,-12.1389436721802,-2.34111404418945,28.2437896728516,-19.2126426696777,18.625171661377,53.7699546813965,-134.615524291992,89.7386016845703,3.31116890907288,62.2714805603027,76.6199340820312,-122.630897521973,70.5173187255859,-16.7542819976807,28.0391750335693,84.6580429077148
50.3514442443848,169.605346679688,18.4617252349854,76.2756805419922,36.5134048461914,64.3657760620117,-3.64705586433411,101.62769317627,5.27067041397095,-5.18616962432861,34.2166366577148,-3.24583458900452,129.586044311523,-3.5427074432373,-66.0255889892578,-2.0800142288208,76.692024230957,2.83723878860474,14.8587245941162,91.7101287841797,-119.544731140137,140.684143066406,21.2459030151367,73.3424453735352,121.881278991699,-149.155181884766,5.26565742492676,38.2695808410645,26.8408737182617,58.0018539428711
80.4165420532227,70.2290496826172,27.055627822876,72.6795501708984,28.6189594268799,70.1882553100586,10.3983125686646,60.9665946960449,29.7477493286133,-1.33940267562866,95.4990234375,-49.7747802734375,142.596755981445,12.8172969818115,-5.09961557388306,-6.32061624526978,195.755722045898,52.7819938659668,16.768274307251,118.223052978516,-60.6921234130859,84.4806060791016,72.6504592895508,60.4699058532715,148.378784179688,-135.228912353516,-62.2208938598633,31.4408340454102,30.475269317627,44.8140411376953
87.6433639526367,-39.1935920715332,45.2797355651855,74.7434005737305,41.0462951660156,66.8968887329102,-13.9137382507324,-30.2619686126709,59.7739181518555,16.5805130004883,79.9502258300781,-74.2441864013672,143.723892211914,41.0449562072754,74.3859481811523,38.2423629760742,189.009902954102,105.201179504395,52.2829055786133,95.4521942138672,-34.0564041137695,-33.2973365783691,65.0001678466797,33.404296875,133.042541503906,-72.0410537719727,-21.7755603790283,35.9927215576172,30.8066864013672,38.6903190612793
