F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,T7_Col1,T7_Col2,T8_Col1,T8_Col2,P7_Col1,P7_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2
-167.908767700195,37.9061164855957,-96.9437713623047,40.2694129943848,-122.112846374512,-6.34027242660522,-91.5638122558594,23.4887790679932,-34.2272911071777,-155.511154174805,-17.2640247344971,-55.444206237793,28.7641201019287,-102.379470825195,-128.459823608398,126.582565307617,-68.0536270141602,-72.6613616943359,-61.1820945739746,-52.438232421875,-44.3638496398926,-80.8697814941406,-167.360748291016,-188.408477783203,-144.196197509766,-3.97094988822937,-108.822677612305,-27.1933040618896
-172.200164794922,18.0065841674805,-103.720886230469,-12.0663919448853,-133.283493041992,-33.2138175964355,-107.298973083496,-3.14740538597107,-34.3922538757324,-125.66625213623,-40.1883544921875,5.54039764404297,40.2969245910645,-55.9990386962891,-76.4602584838867,47.9189414978027,-69.6023941040039,-225.036926269531,-30.3966598510742,-92.0384292602539,-67.0693969726562,-114.792892456055,-174.357269287109,-131.652267456055,-114.615875244141,-26.3829345703125,-119.026435852051,-0.985466420650482
-185.992309570312,7.03288316726685,-133.257247924805,-17.7048530578613,-145.891235351562,-32.6852645874023,-149.016983032227,-4.2836480140686,-27.2785224914551,-89.3306732177734,-20.6990909576416,-5.63473892211914,44.2207565307617,-121.533493041992,-72.3992309570312,-31.1857452392578,-189.359970092773,-236.334289550781,-32.3536415100098,-84.5074234008789,-89.3193893432617,-103.035675048828,-158.287734985352,-97.6481628417969,-96.2911071777344,-41.4773864746094,-152.339401245117,30.2657108306885
-187.503143310547,28.2464599609375,-121.416854858398,50.7111511230469,-152.122055053711,-18.7804660797119,-139.052886962891,48.9678688049316,-43.7956581115723,-70.6102447509766,-37.5702743530273,-44.8537940979004,1.63863658905029,-233.383453369141,-93.1811828613281,-40.7169494628906,-203.502578735352,-81.9446029663086,-90.2059478759766,-6.34166479110718,-65.8134078979492,-45.2793846130371,-140.270172119141,-107.120391845703,-92.0035018920898,-23.2563247680664,-179.327987670898,49.8164901733398
-152.811370849609,52.7825469970703,-74.6052856445312,86.3244705200195,-156.981170654297,4.58433103561401,-102.649063110352,73.6047134399414,-64.5795745849609,-65.7016372680664,-96.5128555297852,-56.5338897705078,-22.7718887329102,-272.442779541016,-98.1966400146484,-64.5341415405273,-71.1887588500977,37.2541618347168,-132.853042602539,9.19522571563721,-31.6926670074463,-3.66646146774292,-133.800521850586,-69.0360336303711,-53.6076774597168,0.370885133743286,-166.370666503906,51.9129867553711
-114.751266479492,39.2683563232422,-38.9990081787109,71.7023849487305,-138.403457641602,17.82497215271,-94.6440582275391,40.3706245422363,-47.6784057617188,-42.5715141296387,-117.800743103027,-67.3042221069336,-30.0942344665527,-215.369812011719,-77.9069519042969,-67.3024673461914,-10.6224327087402,22.1162014007568,-119.680709838867,-49.3205299377441,-29.0795841217041,7.42356777191162,-122.733673095703,11.7864837646484,11.8151502609253,-20.1539649963379,-135.184677124023,47.5217094421387
-100.257629394531,-2.14772319793701,-11.6188621520996,77.6573486328125,-98.3897323608398,-5.26775598526001,-81.5007400512695,28.2052841186523,-19.2707271575928,-5.12273550033569,-98.0089645385742,-81.0400238037109,-51.1534690856934,-132.099502563477,-62.9811782836914,2.22715759277344,-92.8312149047852,-43.8170509338379,-84.4280624389648,-43.2325286865234,-49.2542762756348,2.79808020591736,-114.905754089355,22.6616172790527,37.911003112793,-22.0157947540283,-97.0884780883789,51.8559684753418
-82.2312088012695,8.69718265533447,1.72457718849182,113.383880615234,-75.2226867675781,4.33548974990845,-55.0290718078613,58.8209648132324,-43.7926559448242,1.05873262882233,-98.3245697021484,-84.4513931274414,-53.1033897399902,-112.981246948242,-94.1677322387695,47.0840835571289,-160.713256835938,-37.1326065063477,-57.9360008239746,21.0617599487305,-66.3056259155273,-22.3552837371826,-129.832183837891,-50.5625267028809,50.456729888916,11.3510808944702,-62.0141296386719,63.533203125
-35.9432411193848,78.3535766601562,6.3609766960144,124.76936340332,-46.5299873352051,60.756275177002,-29.8406925201416,79.4248809814453,-111.411605834961,-20.2638626098633,-123.487976074219,-88.4744567871094,-80.8002853393555,-136.145690917969,-81.9863739013672,24.0730457305908,-103.488746643066,34.6663703918457,-47.7939414978027,56.8404541015625,-66.708625793457,-35.2466430664062,-160.096557617188,-105.23844909668,68.9261093139648,24.6624450683594,-46.1601104736328,62.4334945678711
18.8072204589844,98.6739044189453,35.7330093383789,76.8473358154297,-4.32091808319092,64.5659408569336,6.98151540756226,77.3504257202148,-156.362289428711,-12.6786851882935,-118.958587646484,-54.106029510498,-132.394104003906,-115.720314025879,47.587890625,23.7077217102051,-15.6918363571167,34.9599838256836,-42.438850402832,68.5575256347656,-61.1367568969727,-6.54634857177734,-192.409194946289,-78.8727111816406,40.7572402954102,24.3743114471436,-40.4246063232422,50.7990798950195
37.9061164855957,64.0747680664062,40.2694129943848,17.4980125427246,-6.34027242660522,29.9233798980713,23.4887790679932,48.7063941955566,-155.511154174805,27.6256103515625,-55.444206237793,15.8744049072266,-102.379470825195,-34.1929626464844,126.582565307617,55.2398948669434,-72.6613616943359,-47.2199592590332,-52.438232421875,68.659423828125,-80.8697814941406,10.393030166626,-188.408477783203,-20.468168258667,-3.97094988822937,11.577169418335,-27.1933040618896,45.3992233276367
18.0065841674805,73.6998519897461,-12.0663919448853,13.9904661178589,-33.2138175964355,43.0612831115723,-3.14740538597107,-1.50663614273071,-125.66625213623,58.5075836181641,5.54039764404297,36.2374992370605,-55.9990386962891,45.5829963684082,47.9189414978027,46.6036987304688,-225.036926269531,-59.5831604003906,-92.0384292602539,69.4444885253906,-114.792892456055,-14.2081604003906,-131.652267456055,7.50579023361206,-26.3829345703125,1.38425374031067,-0.985466420650482,41.8181533813477
7.03288316726685,126.207176208496,-17.7048530578613,42.4117965698242,-32.6852645874023,82.8350677490234,-4.2836480140686,-8.57984161376953,-89.3306732177734,71.4047088623047,-5.63473892211914,34.479305267334,-121.533493041992,49.1047782897949,-31.1857452392578,33.5796012878418,-236.334289550781,23.0479927062988,-84.5074234008789,97.4084548950195,-103.035675048828,-28.2832164764404,-97.6481628417969,15.6296949386597,-41.4773864746094,44.7131309509277,30.2657108306885,53.8508567810059
28.2464599609375,166.226913452148,50.7111511230469,48.3072700500488,-18.7804660797119,112.787887573242,48.9678688049316,28.7854022979736,-70.6102447509766,89.9588775634766,-44.8537940979004,78.1063385009766,-233.383453369141,32.38525390625,-40.7169494628906,73.1304397583008,-81.9446029663086,72.146598815918,-6.34166479110718,118.357574462891,-45.2793846130371,-5.78788661956787,-107.120391845703,29.7344264984131,-23.2563247680664,99.125244140625,49.8164901733398,89.6323089599609
52.7825469970703,178.671875,86.3244705200195,42.0094146728516,4.58433103561401,144.37678527832,73.6047134399414,44.8885688781738,-65.7016372680664,133.622924804688,-56.5338897705078,106.188949584961,-272.442779541016,79.6580581665039,-64.5341415405273,122.80980682373,37.2541618347168,69.8016510009766,9.19522571563721,120.799003601074,-3.66646146774292,37.6635246276855,-69.0360336303711,68.2341690063477,0.370885133743286,121.752464294434,51.9129867553711,97.8064880371094
39.2683563232422,161.104583740234,71.7023849487305,59.9179382324219,17.82497215271,171.096298217773,40.3706245422363,58.4506797790527,-42.5715141296387,179.037185668945,-67.3042221069336,86.8011474609375,-215.369812011719,74.6467437744141,-67.3024673461914,170.10954284668,22.1162014007568,101.846420288086,-49.3205299377441,160.525436401367,7.42356777191162,85.6247940063477,11.7864837646484,153.709823608398,-20.1539649963379,150.353378295898,47.5217094421387,72.3127975463867
-2.14772319793701,156.802825927734,77.6573486328125,98.3477401733398,-5.26775598526001,187.784393310547,28.2052841186523,81.7096862792969,-5.12273550033569,194.877899169922,-81.0400238037109,63.6837997436523,-132.099502563477,-30.8613586425781,2.22715759277344,210.380523681641,-43.8170509338379,148.460388183594,-43.2325286865234,211.534744262695,2.79808020591736,113.178840637207,22.6616172790527,237.615905761719,-22.0157947540283,166.694229125977,51.8559684753418,69.3627014160156
8.69718265533447,192.851226806641,113.383880615234,105.345138549805,4.33548974990845,204.153625488281,58.8209648132324,63.7757606506348,1.05873262882233,212.808624267578,-84.4513931274414,50.5607681274414,-112.981246948242,-56.5083465576172,47.0840835571289,190.244354248047,-37.1326065063477,153.255111694336,21.0617599487305,207.990173339844,-22.3552837371826,116.150588989258,-50.5625267028809,265.378326416016,11.3510808944702,141.952346801758,63.533203125,73.9251022338867
78.3535766601562,200.244537353516,124.76936340332,56.8442573547363,60.756275177002,204.45556640625,79.4248809814453,32.0686912536621,-20.2638626098633,234.944900512695,-88.4744567871094,64.2238388061523,-136.145690917969,1.41328358650208,24.0730457305908,183.837020874023,34.6663703918457,157.05778503418,56.8404541015625,196.20637512207,-35.2466430664062,100.506103515625,-105.23844909668,286.289459228516,24.6624450683594,118.518524169922,62.4334945678711,61.709644317627
