F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,T7_Col1,T7_Col2,T8_Col1,T8_Col2,P7_Col1,P7_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2
6.68079090118408,145.242782592773,62.3052406311035,351.621856689453,21.7564296722412,103.959548950195,69.7595291137695,464.727783203125,-51.8508453369141,288.789733886719,-138.058319091797,192.740325927734,-130.611633300781,233.341796875,123.736679077148,60.1912422180176,12.2366342544556,305.399597167969,137.47412109375,104.998542785645,8.2668628692627,523.013122558594,84.7046737670898,316.601989746094,-21.2718849182129,27.966365814209,74.0774154663086,366.134063720703
79.3533401489258,153.8271484375,90.0222320556641,412.835601806641,72.0493850708008,100.383117675781,86.6171340942383,495.604949951172,-25.9001369476318,266.491424560547,-106.338600158691,324.922088623047,-117.552825927734,362.305328369141,177.83772277832,58.9199371337891,17.1868591308594,349.410003662109,170.902954101562,88.3639068603516,-6.25360155105591,532.629943847656,195.058700561523,265.72900390625,57.1231269836426,15.318657875061,117.992149353027,313.0390625
167.212539672852,94.2604064941406,116.410247802734,322.443176269531,155.990982055664,63.7546920776367,102.161880493164,403.164611816406,44.5105590820312,232.558746337891,-45.8770484924316,346.355407714844,-47.3941917419434,373.588134765625,253.330642700195,48.5136108398438,13.0491905212402,279.317810058594,228.474090576172,66.5190734863281,28.6192302703857,477.971435546875,179.879058837891,180.295333862305,168.683166503906,-29.2445678710938,144.151062011719,181.421310424805
235.958358764648,10.1461982727051,121.957069396973,203.597244262695,222.000457763672,-2.09208202362061,116.549270629883,294.622894287109,114.381317138672,198.053848266602,-5.36660528182983,307.082458496094,1.37454879283905,316.801116943359,325.435974121094,-10.3270044326782,53.9087333679199,195.447952270508,291.941223144531,26.1338291168213,78.6549072265625,441.174133300781,106.217262268066,160.852920532227,221.495498657227,-129.232498168945,131.942596435547,121.311546325684
250.897323608398,-45.9995803833008,119.552085876465,155.481063842773,225.871841430664,-33.5148849487305,115.582550048828,234.603118896484,107.244995117188,175.051544189453,44.1863594055176,279.637268066406,63.5328903198242,305.670166015625,330.903289794922,-72.2923583984375,87.6090240478516,172.989593505859,326.275848388672,-35.6555976867676,121.157371520996,402.655883789062,146.548873901367,200.296524047852,176.910461425781,-176.384719848633,88.1674346923828,144.42546081543
215.570449829102,-53.353874206543,105.937591552734,176.162887573242,206.800796508789,10.6609935760498,103.819808959961,217.046676635742,104.058197021484,152.606994628906,106.052253723145,260.737426757812,155.791351318359,301.607482910156,298.979797363281,-91.1231994628906,56.774772644043,157.8388671875,321.336486816406,-69.1605377197266,152.26872253418,337.734954833984,229.249298095703,183.744216918945,117.326202392578,-143.684097290039,62.5614776611328,193.510482788086
181.882400512695,-9.9616527557373,89.7130279541016,205.980941772461,182.426788330078,47.7956085205078,122.115295410156,228.105621337891,188.695877075195,118.07625579834,122.098999023438,288.924774169922,148.172378540039,288.780609130859,261.930541992188,-88.0599060058594,46.4145774841309,136.107818603516,277.523376464844,-65.4355850219727,193.032485961914,321.205535888672,237.427688598633,74.4082489013672,98.2287368774414,-92.4003753662109,56.4503707885742,235.951782226562
174.543869018555,47.6612854003906,80.282600402832,216.179626464844,124.249267578125,44.9419021606445,145.758575439453,268.785003662109,274.496917724609,83.1726303100586,101.022064208984,353.603454589844,61.5753784179688,309.142852783203,210.261535644531,-92.8542098999023,100.026313781738,158.794769287109,203.70930480957,-72.4679260253906,268.521392822266,360.358306884766,213.417877197266,1.11151957511902,95.4250869750977,-23.0904865264893,40.7857322692871,266.173034667969
153.321884155273,84.5658798217773,92.0832824707031,242.2763671875,73.2574081420898,66.1210174560547,182.473297119141,288.596069335938,295.860900878906,25.6476726531982,70.30908203125,340.548126220703,39.8901252746582,312.447723388672,153.126739501953,-89.3755416870117,152.933959960938,210.526138305664,137.381240844727,-85.1466751098633,355.220001220703,373.280151367188,227.431701660156,16.8039836883545,89.431770324707,11.5764493942261,87.87353515625,285.584320068359
127.812324523926,81.7524108886719,190.360504150391,261.686614990234,80.212776184082,76.6396102905273,310.347015380859,236.077590942383,294.816009521484,-93.5931091308594,78.6856231689453,244.271850585938,104.279998779297,270.775787353516,97.6260452270508,-65.1222686767578,210.48420715332,233.527557373047,111.855972290039,-71.4152221679688,442.097229003906,332.805633544922,283.149139404297,-21.4403762817383,63.2290496826172,-32.9372138977051,245.911254882812,260.092803955078
145.242782592773,33.9586753845215,351.621856689453,212.072814941406,103.959548950195,22.2461605072021,464.727783203125,150.078948974609,288.789733886719,-239.240036010742,192.740325927734,157.754440307617,233.341796875,199.434921264648,60.1912422180176,-55.2149467468262,305.399597167969,209.569442749023,104.998542785645,-64.6125106811523,523.013122558594,256.308288574219,316.601989746094,-144.890731811523,27.966365814209,-40.0592880249023,366.134063720703,159.110076904297
153.8271484375,-17.9678382873535,412.835601806641,139.901184082031,100.383117675781,-32.9601554870605,495.604949951172,73.388313293457,266.491424560547,-326.106140136719,324.922088623047,59.6478042602539,362.305328369141,61.2717018127441,58.9199371337891,-86.1538848876953,349.410003662109,162.739456176758,88.3639068603516,-100.752105712891,532.629943847656,151.188827514648,265.72900390625,-212.507705688477,15.318657875061,21.6584434509277,313.0390625,56.0462112426758
94.2604064941406,-43.6848983764648,322.443176269531,108.38988494873,63.7546920776367,-60.2016868591309,403.164611816406,19.8579177856445,232.558746337891,-318.681610107422,346.355407714844,-76.9775924682617,373.588134765625,-88.4397430419922,48.5136108398438,-126.976638793945,279.317810058594,132.659317016602,66.5190734863281,-144.74836730957,477.971435546875,58.4388771057129,180.295333862305,-224.664169311523,-29.2445678710938,39.8821449279785,181.421310424805,29.4051876068115
10.1461982727051,-51.498722076416,203.597244262695,103.664421081543,-2.09208202362061,-75.9602966308594,294.622894287109,28.0686931610107,198.053848266602,-263.812072753906,307.082458496094,-140.073913574219,316.801116943359,-123.803314208984,-10.3270044326782,-122.365325927734,195.447952270508,128.772354125977,26.1338291168213,-150.140472412109,441.174133300781,44.1865005493164,160.852920532227,-268.149566650391,-129.232498168945,26.231990814209,121.311546325684,35.4800453186035
