F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,T7_Col1,T7_Col2,T8_Col1,T8_Col2,P7_Col1,P7_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2
-242.327880859375,-149.267501831055,-107.144378662109,-57.3638496398926,161.307586669922,-517.800842285156,76.7790069580078,-256.4638671875,59.4504432678223,-271.936096191406,50.5758972167969,-197.372756958008,41.5822219848633,-157.162841796875,-50.6308135986328,40.7479820251465,-134.513168334961,-63.4575958251953,27.4389991760254,-212.9970703125,-594.73974609375,-318.2353515625,72.0695877075195,-165.220855712891,-136.990737915039,12.4804382324219,127.837371826172,-327.085571289062
-265.399627685547,-29.3786315917969,-141.01496887207,7.40199661254883,100.147636413574,-500.717926025391,103.554679870605,-205.625411987305,54.2003479003906,-252.660659790039,47.0252418518066,-151.21337890625,-5.0356764793396,-116.195137023926,-34.3960723876953,41.4949340820312,-86.3298110961914,-87.1865844726562,7.04743671417236,-182.898300170898,-499.002319335938,-333.373138427734,30.7177848815918,-141.527725219727,-158.249450683594,41.3893203735352,76.8082122802734,-193.750289916992
-255.779434204102,-15.5183935165405,-152.777725219727,49.2343864440918,-11.8983640670776,-333.28369140625,66.215087890625,-139.172714233398,-29.1016235351562,-155.675659179688,13.7410163879395,-98.4664764404297,-62.971622467041,-72.8322906494141,-14.8466796875,17.5543117523193,-51.8516693115234,-69.4746932983398,-23.8361053466797,-114.820320129395,-443.394195556641,-314.579711914062,-23.7898654937744,-67.158317565918,-158.910034179688,14.9865159988403,-38.3020286560059,-73.3144149780273
-241.604431152344,-67.9198455810547,-146.340240478516,44.3776512145996,-149.94255065918,-150.858016967773,25.7012500762939,-105.305908203125,-138.463012695312,-69.1123428344727,-29.2326049804688,-95.1091537475586,-91.9360275268555,-77.6636352539062,18.457649230957,21.799337387085,-53.9856758117676,-68.0599212646484,-37.2298431396484,-39.6703453063965,-400.139282226562,-290.814056396484,-10.8955783843994,-13.6630029678345,-149.573150634766,-18.5736465454102,-144.672378540039,8.74743461608887
-237.184906005859,-160.87190246582,-149.730010986328,-5.96375799179077,-271.270141601562,-15.6230192184448,-9.06937503814697,-113.579849243164,-222.039505004883,-36.4984436035156,-75.5633544921875,-101.068344116211,-103.345909118652,-74.0094680786133,40.4164581298828,2.96927738189697,-67.8976287841797,-86.5519866943359,-45.8242378234863,0.654072701931,-377.644592285156,-256.121459960938,25.7567844390869,-5.73775815963745,-149.340133666992,-86.5316467285156,-175.002639770508,89.0311737060547
-262.128448486328,-236.891357421875,-165.47737121582,-89.5853271484375,-343.772857666016,84.9053649902344,-64.8915481567383,-103.105880737305,-247.984527587891,-33.5265502929688,-98.5820999145508,-80.0677185058594,-95.7290344238281,-41.8985633850098,2.15110039710999,-14.4517488479614,-63.348949432373,-98.6787338256836,-75.2728271484375,23.2447109222412,-385.277069091797,-137.383026123047,-17.5602741241455,-2.70777750015259,-161.851272583008,-162.029724121094,-196.477981567383,137.061309814453
-300.489959716797,-242.576644897461,-158.7705078125,-207.680328369141,-365.510681152344,132.586883544922,-131.12565612793,-34.8814010620117,-197.869674682617,-53.1890029907227,-105.240814208984,-50.3709182739258,-59.0871353149414,-24.130277633667,-77.6611709594727,-0.291004627943039,-49.8227005004883,-93.6444702148438,-124.846244812012,49.4021415710449,-394.621948242188,17.888090133667,-85.732551574707,41.4506492614746,-187.955184936523,-190.987075805664,-243.329223632812,140.245300292969
-328.605438232422,-218.426330566406,-134.605438232422,-300.243743896484,-356.353973388672,129.258270263672,-175.524749755859,48.9101066589355,-157.012878417969,-42.5707206726074,-132.947174072266,10.4526128768921,-53.3184776306152,13.0120058059692,-134.228897094727,-7.13874864578247,-42.1414222717285,-53.3701515197754,-175.187759399414,57.294059753418,-399.328491210938,136.640487670898,-84.803108215332,79.8547821044922,-219.071746826172,-197.072647094727,-272.484222412109,119.604034423828
-349.012939453125,-179.063980102539,-125.987724304199,-270.675476074219,-352.666198730469,95.4123382568359,-212.920166015625,113.919166564941,-183.994537353516,7.49206018447876,-172.225570678711,90.3478775024414,-99.5233917236328,57.7302207946777,-127.715202331543,-14.4731369018555,-23.9061851501465,-8.81154251098633,-207.952270507812,56.3344306945801,-381.817810058594,205.012939453125,-68.5839614868164,61.2632675170898,-202.86848449707,-163.489318847656,-309.427520751953,59.1130714416504
-298.329376220703,-112.23876953125,-109.810272216797,-150.933563232422,-416.5068359375,49.9248428344727,-253.686676025391,133.146591186523,-233.440200805664,19.3053798675537,-197.917678833008,110.692291259766,-146.599990844727,34.6062507629395,-44.9155616760254,14.5882120132446,-21.5884685516357,0.481674820184708,-218.463119506836,73.4014511108398,-333.547943115234,188.539367675781,-113.631385803223,40.821834564209,-100.930068969727,-57.230884552002,-361.279418945312,-7.14126348495483
