F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,T7_Col1,T7_Col2,T8_Col1,T8_Col2,P7_Col1,P7_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2
19.2472991943359,-75.5243530273438,95.1700973510742,-47.5564384460449,-91.0289535522461,-41.2407112121582,28.5502758026123,-145.56477355957,-283.287109375,37.5553321838379,-6.25062417984009,-187.510589599609,-59.7461585998535,-137.128860473633,-69.7957077026367,-50.6723861694336,171.42529296875,51.8032188415527,-211.469635009766,-39.5854988098145,35.8642730712891,-54.6889839172363,-167.190658569336,18.4050102233887,93.9162673950195,-50.6245880126953,-47.365348815918,-15.9196901321411
4.18121957778931,-118.279365539551,133.193954467773,-112.950126647949,-141.463760375977,38.139965057373,-9.75946521759033,-179.340698242188,-254.620223999023,128.51969909668,-44.6219787597656,-203.832107543945,-106.959259033203,-114.483024597168,-80.9952011108398,-58.3228912353516,225.124694824219,14.5791110992432,-251.490432739258,21.5017642974854,32.5719108581543,-79.7780075073242,-208.114608764648,47.1083984375,85.9790496826172,-165.602890014648,-96.0649337768555,-39.3876609802246
-4.5668797492981,-159.216567993164,108.73291015625,-136.717590332031,-193.479507446289,93.4773101806641,-85.2872695922852,-174.548065185547,-149.569793701172,130.298446655273,-123.925971984863,-172.017349243164,-145.153457641602,-53.3799209594727,-137.485168457031,-80.8294296264648,157.032165527344,-88.2744522094727,-255.735931396484,37.4705505371094,-35.621509552002,-94.0101318359375,-148.29963684082,49.3033828735352,51.9546241760254,-182.720596313477,-135.312133789062,-42.6132926940918
-68.6156234741211,-106.542938232422,61.4061889648438,-101.322090148926,-263.106597900391,139.489562988281,-168.267761230469,-137.050369262695,-108.682487487793,55.3578796386719,-180.298324584961,-128.407104492188,-159.662979125977,-5.08022928237915,-153.96435546875,-76.4575424194336,25.6115036010742,-122.337860107422,-259.099304199219,68.0670928955078,-119.969688415527,-58.9642181396484,-45.9628105163574,19.8850612640381,4.04626083374023,-146.599578857422,-184.751266479492,-57.4510078430176
-183.885284423828,-49.1580696105957,-14.4397296905518,-117.025939941406,-374.733856201172,154.429962158203,-221.577453613281,-137.448120117188,-196.757339477539,-37.3973426818848,-220.149749755859,-123.920570373535,-164.060195922852,-16.7710762023926,-109.872657775879,-59.6411094665527,-88.1397247314453,-76.6816558837891,-294.595825195312,70.0104064941406,-171.292678833008,-61.6360702514648,-19.306282043457,-20.7937126159668,-88.693359375,-171.745880126953,-205.344192504883,-135.154067993164
-253.106552124023,-67.8490982055664,-117.83080291748,-185.764678955078,-452.302734375,127.434455871582,-224.230407714844,-153.974670410156,-254.584274291992,-85.174186706543,-244.335693359375,-115.856010437012,-178.453659057617,-24.4483509063721,-107.691749572754,-51.9051666259766,-118.224617004395,-40.0053367614746,-334.533172607422,31.3365707397461,-194.186828613281,-125.540077209473,-22.6407947540283,-60.4060401916504,-166.927536010742,-246.710372924805,-177.498931884766,-250.560348510742
-264.514739990234,-109.284484863281,-175.580993652344,-241.985717773438,-432.448822021484,70.2985076904297,-233.604675292969,-118.59595489502,-195.774826049805,-32.8964653015137,-261.614837646484,-69.8168792724609,-210.965240478516,39.1894416809082,-164.945678710938,-49.2573127746582,-121.564651489258,-76.0184326171875,-322.036254882812,24.0846519470215,-217.633743286133,-154.332809448242,13.7949590682983,-58.0106887817383,-179.738250732422,-306.170471191406,-144.84651184082,-289.13916015625
-248.283020019531,-149.650039672852,-182.78108215332,-276.522735595703,-350.859130859375,-1.40944826602936,-270.948944091797,-48.2029266357422,-103.30989074707,52.7363319396973,-294.048950195312,-4.01641798019409,-225.126251220703,112.768180847168,-181.179122924805,-62.617992401123,-190.01969909668,-151.878036499023,-256.621490478516,21.2367324829102,-226.169143676758,-134.577880859375,45.0597953796387,3.04034543037415,-143.946792602539,-338.23681640625,-89.3420867919922,-260.982025146484
-195.490982055664,-191.662094116211,-150.502090454102,-324.611999511719,-255.632797241211,-66.1667709350586,-250.570861816406,-12.5853519439697,-60.9586563110352,76.6456604003906,-279.788757324219,50.6733436584473,-190.786880493164,141.066879272461,-134.411575317383,-83.9122085571289,-207.698822021484,-210.56477355957,-198.944427490234,-16.0831985473633,-181.385330200195,-146.42610168457,33.1341323852539,61.496768951416,-57.280216217041,-376.927978515625,-9.22280693054199,-267.461547851562
-116.59593963623,-230.441223144531,-72.0327453613281,-390.358093261719,-149.403579711914,-125.273979187012,-170.561309814453,-14.795618057251,-40.3824768066406,46.2141342163086,-209.454681396484,68.2154312133789,-149.870651245117,147.456726074219,-80.7280578613281,-92.4247665405273,-70.8973007202148,-208.010238647461,-136.661865234375,-38.5624160766602,-98.5574722290039,-182.023635864258,10.222770690918,68.2470703125,11.4053773880005,-422.42236328125,15.7404012680054,-269.92529296875
