F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,T7_Col1,T7_Col2,T8_Col1,T8_Col2,P7_Col1,P7_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2
154.448028564453,-125.742347717285,184.252578735352,96.4551162719727,80.8804702758789,-76.2139282226562,259.631652832031,220.544906616211,79.0750122070312,-86.9173049926758,34.8775787353516,-96.7742233276367,84.4680252075195,-204.105224609375,92.0213623046875,-3.89463448524475,-44.0499114990234,54.0114440917969,149.197738647461,107.735328674316,-26.7928562164307,43.1234741210938,60.4089698791504,-140.000686645508,217.953460693359,-158.959213256836,103.929077148438,-4.79717874526978
243.045989990234,-115.802909851074,203.532531738281,89.3585968017578,124.220809936523,-66.7510604858398,344.235168457031,173.620468139648,77.1367950439453,-168.669204711914,44.239429473877,-141.476303100586,2.11703562736511,-132.626235961914,134.645645141602,-37.3909568786621,-59.6310386657715,8.37562465667725,179.009765625,45.2696723937988,-23.4309158325195,-27.2104358673096,0.745381593704224,-100.984703063965,248.182998657227,-140.437103271484,149.455703735352,-28.9116668701172
309.811584472656,-53.455509185791,244.382263183594,99.5155944824219,195.494598388672,-19.2800445556641,392.440948486328,137.515686035156,122.102806091309,-192.464401245117,70.2455749511719,-140.435363769531,-42.9830703735352,-101.241493225098,154.055740356445,-33.7900543212891,-80.2731094360352,-31.5778789520264,235.893539428711,-57.009895324707,-41.9366645812988,-8.65185642242432,39.6330032348633,-35.8614349365234,257.760620117188,-2.84677743911743,145.273132324219,-42.9986877441406
270.865814208984,-1.6388555765152,256.848266601562,87.4321441650391,210.719177246094,9.30160999298096,362.379821777344,145.983810424805,143.019348144531,-185.923965454102,58.5227241516113,-76.832160949707,-51.3223838806152,-122.482284545898,115.502998352051,-34.8910980224609,-128.223205566406,-67.7484588623047,227.49006652832,-192.76579284668,-90.7388381958008,21.5976390838623,88.3855361938477,-37.8827095031738,189.024765014648,73.5076599121094,100.278877258301,-60.2696189880371
160.262649536133,-35.4826927185059,158.538528442383,34.4893074035645,82.9098281860352,-28.2002582550049,317.394378662109,126.526626586914,97.0369567871094,-224.577789306641,69.100341796875,-27.1583213806152,-17.1292171478271,-18.6481666564941,7.47498750686646,-93.6596450805664,-145.719909667969,-103.470802307129,137.127807617188,-338.627258300781,-90.7018737792969,5.56057453155518,121.398239135742,-94.8172988891602,47.8953285217285,11.3694906234741,16.2478332519531,-117.152786254883
63.1373252868652,-107.145057678223,36.1457061767578,-3.06214141845703,-54.3180847167969,-104.534172058105,271.612243652344,55.9931259155273,24.6501636505127,-308.306945800781,104.640480041504,-71.9703369140625,11.8205652236938,72.3864669799805,-42.6069450378418,-146.17822265625,-89.0243377685547,-101.064971923828,93.1063690185547,-457.113525390625,-22.5035095214844,8.25422191619873,100.424919128418,-137.933181762695,-44.8902893066406,-69.1937103271484,-44.5490226745605,-177.553649902344
7.68562602996826,-146.947250366211,2.23457980155945,16.0650959014893,-80.7441787719727,-197.508590698242,230.255920410156,-6.69053840637207,-44.241039276123,-360.328857421875,55.7483863830566,-124.792274475098,-64.7694931030273,12.8849411010742,-35.4629974365234,-153.054168701172,-44.2788696289062,-50.244083404541,76.5933380126953,-515.318054199219,23.8161792755127,49.0104370117188,9.30754661560059,-125.080505371094,-51.9351615905762,-120.948127746582,-42.5602684020996,-194.913757324219
-43.0025978088379,-158.807434082031,34.9428176879883,49.5181350708008,-93.1734619140625,-269.400329589844,222.568435668945,-48.7982139587402,-63.4232215881348,-367.894958496094,-11.918438911438,-151.971542358398,-117.104705810547,-83.1918258666992,-83.0578842163086,-158.192794799805,-21.0906772613525,-30.2891693115234,29.7743396759033,-528.705017089844,51.557674407959,29.3677749633789,-24.646369934082,-129.847290039062,-57.3001480102539,-149.462387084961,-22.7600727081299,-188.548110961914
-92.6612319946289,-175.027633666992,78.6376495361328,68.9216537475586,-118.434684753418,-307.203918457031,226.707397460938,-86.7294540405273,-22.0060291290283,-377.309875488281,-11.3263263702393,-215.882263183594,-78.2260894775391,-132.860794067383,-102.231803894043,-195.053619384766,33.6668739318848,-75.1487503051758,38.0427627563477,-553.302062988281,111.069480895996,-57.364128112793,-5.71991777420044,-175.43928527832,-75.4501876831055,-143.12907409668,-12.4308767318726,-164.422454833984
-115.249198913574,-207.838165283203,102.951789855957,99.562385559082,-96.2186050415039,-324.80517578125,229.320159912109,-88.1932907104492,-13.7914419174194,-372.821441650391,-32.0063056945801,-245.214401245117,-133.651794433594,-114.834495544434,-30.8184986114502,-221.113800048828,73.3462905883789,-112.007530212402,100.245491027832,-579.806396484375,125.577117919922,-92.345832824707,-69.1669921875,-162.591201782227,-102.79963684082,-140.778564453125,-0.991359770298004,-101.054954528809
-125.742347717285,-201.732040405273,96.4551162719727,124.580284118652,-76.2139282226562,-279.197937011719,220.544906616211,-24.109016418457,-86.9173049926758,-301.245300292969,-96.7742233276367,-183.950790405273,-204.105224609375,-69.3082046508789,-3.89463448524475,-182.844100952148,54.0114440917969,-87.9487380981445,107.735328674316,-560.135620117188,43.1234741210938,-73.4371795654297,-140.000686645508,-126.823356628418,-158.959213256836,-129.307220458984,-4.79717874526978,-21.402006149292
-115.802909851074,-97.1437759399414,89.3585968017578,132.916641235352,-66.7510604858398,-179.09977722168,173.620468139648,57.1079483032227,-168.669204711914,-190.743057250977,-141.476303100586,-119.735061645508,-132.626235961914,-50.6114883422852,-37.3909568786621,-113.193542480469,8.37562465667725,-22.4850387573242,45.2696723937988,-511.351837158203,-27.2104358673096,-93.0397262573242,-100.984703063965,-165.279342651367,-140.437103271484,-61.5051612854004,-28.9116668701172,40.7624664306641
-53.455509185791,14.5977592468262,99.5155944824219,168.919281005859,-19.2800445556641,-125.630264282227,137.515686035156,113.775207519531,-192.464401245117,-133.748992919922,-140.435363769531,-76.2080459594727,-101.241493225098,8.08377075195312,-33.7900543212891,-77.3271102905273,-31.5778789520264,36.7927780151367,-57.009895324707,-465.549133300781,-8.65185642242432,-109.259056091309,-35.8614349365234,-192.995376586914,-2.84677743911743,-14.2548971176147,-42.9986877441406,82.5797348022461
-1.6388555765152,-0.831655859947205,87.4321441650391,198.430389404297,9.30160999298096,-130.937942504883,145.983810424805,183.043670654297,-185.923965454102,-132.06608581543,-76.832160949707,0.329136848449707,-122.482284545898,63.4425735473633,-34.8910980224609,-79.4437408447266,-67.7484588623047,76.6254806518555,-192.76579284668,-421.799987792969,21.5976390838623,-33.196605682373,-37.8827095031738,-133.3876953125,73.5076599121094,-43.9000854492188,-60.2696189880371,118.902046203613
