Fp1_Col1,Fp1_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,T7_Col1,T7_Col2,T8_Col1,T8_Col2,P7_Col1,P7_Col2,P8_Col1,P8_Col2,Cz_Col1,Cz_Col2,Pz_Col1,Pz_Col2
55.3403930664062,123.437644958496,-75.2050476074219,27.2713470458984,-85.9022521972656,98.6198501586914,-114.159172058105,-11.000542640686,-115.07430267334,76.0837783813477,-13.2240371704102,-57.6928176879883,-89.3162689208984,-56.3409957885742,67.1720657348633,-20.1909713745117,95.3973846435547,-97.8135833740234,63.9504280090332,98.8555603027344,-7.72713613510132,32.3946418762207,-57.4872894287109,-20.4790554046631,-100.998069763184,108.929130554199,-39.5644340515137,33.4102668762207,137.580078125,-39.1522369384766,-92.4197845458984,54.7500305175781,-75.8797378540039,-65.9367523193359
104.454635620117,140.022491455078,-57.1553993225098,62.822624206543,-43.8998985290527,127.492469787598,-120.173156738281,1.29851245880127,-101.408355712891,85.6279525756836,-43.4995460510254,-0.597550094127655,-91.0866012573242,-50.9343376159668,-21.1834697723389,-49.5677108764648,50.1849784851074,-127.40357208252,104.982681274414,29.3104496002197,-2.60253262519836,31.920503616333,-46.236141204834,28.7593669891357,4.42116355895996,134.442581176758,-59.4348297119141,19.8628711700439,111.52254486084,-62.2980003356934,-80.2043151855469,65.6717987060547,-124.941459655762,-53.0285453796387
76.2667999267578,79.2908935546875,-50.4869651794434,94.2953338623047,-16.6558952331543,123.373825073242,-89.1495819091797,14.6075839996338,-86.9621353149414,86.1863708496094,13.5864095687866,52.5569267272949,-65.9210052490234,-26.4142951965332,-137.144027709961,-24.7930240631104,-19.4824848175049,-126.665214538574,50.6129188537598,18.6648197174072,-47.6099510192871,31.541467666626,-27.128288269043,82.2863006591797,3.82493305206299,93.8762893676758,-2.59388017654419,-9.69677639007568,90.8166198730469,3.95767760276794,-21.8595790863037,73.6999740600586,-142.485855102539,-44.555591583252
1.33115565776825,31.6549816131592,-45.2422103881836,136.708450317383,-5.66790056228638,101.366439819336,-76.8824005126953,75.6660385131836,-48.0753364562988,77.2519760131836,-1.85740447044373,65.2631988525391,-46.6930160522461,-14.9156675338745,-110.952140808105,22.1846122741699,-15.3283185958862,-143.070678710938,-35.846607208252,68.8095550537109,-117.448303222656,111.817543029785,-72.7528533935547,76.0825576782227,-51.1713485717773,39.8466110229492,-51.2530784606934,-82.5735931396484,63.3840980529785,34.5491828918457,17.303596496582,99.1853332519531,-82.7566757202148,-40.0929069519043
-54.3955192565918,57.148078918457,-18.9890365600586,173.177185058594,16.0253887176514,121.37451171875,-50.1080207824707,135.902984619141,6.49691152572632,70.7647705078125,-92.4192733764648,29.8275852203369,-25.7235565185547,-18.1550884246826,-37.7172431945801,19.0246524810791,11.5663175582886,-146.57096862793,-94.5667724609375,94.1323547363281,-109.80029296875,168.300338745117,-112.153465270996,38.0747337341309,-56.122802734375,13.9660835266113,-124.881484985352,-90.3305435180664,27.4336967468262,1.98299789428711,43.4497680664062,108.006958007812,-49.2109451293945,-50.4294738769531
-16.4423923492432,122.408676147461,-10.1192007064819,166.026519775391,30.064037322998,128.891235351562,-13.1940593719482,130.548446655273,36.5669326782227,72.1238861083984,-87.5382308959961,13.3954973220825,15.5372400283813,-25.9389553070068,-41.2151069641113,-21.6664390563965,-16.7368640899658,-114.693962097168,-82.4456481933594,98.3325881958008,-52.5719299316406,86.4145660400391,-101.397102355957,40.575008392334,-69.6595840454102,-1.09862732887268,-77.6417541503906,-6.84194040298462,4.88561582565308,-19.2833614349365,54.2025108337402,85.8577575683594,-74.5975189208984,-42.7731475830078
105.702606201172,99.4864273071289,-10.6450757980347,142.57112121582,18.8755016326904,100.616516113281,1.95100283622742,116.692222595215,46.181339263916,94.9414367675781,-42.5144958496094,76.6733245849609,26.7478427886963,-9.21795558929443,-97.4899673461914,-51.841495513916,-92.3229675292969,-81.1886520385742,28.4757976531982,65.2594680786133,2.95354270935059,-18.9848594665527,-77.2444229125977,82.6938018798828,-61.4294357299805,26.612096786499,-56.0617332458496,97.2072906494141,-76.1002960205078,26.3074798583984,26.8518123626709,75.7889862060547,-83.268669128418,-5.87011432647705
110.799812316895,20.70485496521,17.4305973052979,128.057327270508,23.2118339538574,79.4636383056641,12.0601053237915,120.457626342773,57.3666305541992,113.235122680664,-57.2253875732422,122.883674621582,3.86734342575073,8.63471984863281,-166.996170043945,-20.5019798278809,-134.395690917969,-96.291389465332,91.6464462280273,19.8417148590088,63.3378982543945,-30.2185821533203,-32.4177093505859,101.310188293457,-3.98570775985718,132.11962890625,-81.3530426025391,133.938278198242,-132.908401489258,75.8360366821289,9.17080783843994,59.3627700805664,-84.318359375,19.8514556884766
2.19644570350647,18.0143566131592,32.8284454345703,99.8888397216797,62.6648139953613,37.2877998352051,5.15115690231323,79.5011596679688,69.8695297241211,83.4102249145508,-81.8866729736328,66.7618255615234,-7.00348377227783,-13.98974609375,-158.682754516602,18.6096439361572,-90.4233245849609,-139.53092956543,69.89111328125,30.0632839202881,70.262077331543,33.0121421813965,7.83961009979248,91.4191207885742,29.7867031097412,182.545227050781,-9.76040840148926,66.1136779785156,-40.5521774291992,61.1467361450195,23.9942245483398,9.0763521194458,-103.655921936035,32.2835655212402
16.8707370758057,33.5919456481934,17.5599765777588,65.7105865478516,86.4985427856445,-20.1317291259766,-16.5798473358154,22.0948543548584,73.3722229003906,34.5662155151367,-83.7103576660156,-6.52193355560303,-26.6269855499268,-18.1452484130859,-58.6009750366211,-17.3056869506836,-56.6888580322266,-80.0486373901367,93.5317611694336,57.7076110839844,32.1374320983887,99.6891784667969,-7.72118234634399,66.4627380371094,54.4845542907715,94.5565414428711,56.4980392456055,-12.7754707336426,26.8435382843018,57.31494140625,39.4488563537598,-42.2939796447754,-95.7126693725586,58.9205894470215
