Fp1_Col1,Fp1_Col2,Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,T7_Col1,T7_Col2,T8_Col1,T8_Col2,P7_Col1,P7_Col2,P8_Col1,P8_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2,Pz_Col1,Pz_Col2
-240.008316040039,-297.316802978516,15.9032306671143,-101.487915039062,-62.8485450744629,-179.256072998047,-60.4598083496094,-165.534057617188,32.5888023376465,-94.9580993652344,-60.7762870788574,-34.3243446350098,20.3604488372803,46.8107109069824,-91.1572952270508,36.1666984558105,68.875846862793,120.651214599609,-101.443817138672,96.5542221069336,-102.830848693848,-235.128067016602,83.2509994506836,-133.022537231445,-66.5572967529297,-85.5268478393555,-85.4199752807617,4.33116960525513,126.700088500977,47.007396697998,-79.1249465942383,-9.93088054656982,-1.30344641208649,-16.6634769439697,-85.7451324462891,-58.4088439941406,-1.81886804103851,157.347457885742
-205.159774780273,-266.945281982422,-12.0572576522827,-38.8731231689453,-87.0067520141602,-150.088928222656,-76.0383224487305,-75.4556198120117,45.4899482727051,-28.4053173065186,-106.943313598633,25.0651512145996,64.1846771240234,65.1134490966797,-145.511505126953,61.8235969543457,130.712326049805,181.024993896484,-137.382354736328,110.469108581543,-110.595184326172,-233.378036499023,49.9678649902344,-95.2573165893555,-9.65398120880127,-65.4693298339844,-79.0692138671875,19.5224876403809,167.863372802734,103.363754272461,-101.978820800781,16.0221271514893,2.41934084892273,60.5129165649414,-171.355346679688,85.1487579345703,46.3911361694336,182.279434204102
-189.253845214844,-213.39241027832,-34.1175537109375,-28.8800773620605,-72.5545349121094,-133.725067138672,-79.973747253418,1.84433317184448,57.7334594726562,116.404197692871,-104.208618164062,137.543334960938,81.5474166870117,166.540435791016,-118.962730407715,93.219841003418,108.554664611816,262.306640625,-121.904594421387,112.787574768066,-97.9697189331055,-209.852966308594,12.6700286865234,-56.2827949523926,32.8890419006348,15.2819776535034,-41.7196083068848,57.6578330993652,112.319511413574,115.646514892578,-66.0579376220703,2.83555889129639,27.8160724639893,128.810165405273,-162.757186889648,250.199188232422,121.696502685547,237.455780029297
-222.227737426758,-172.774963378906,-41.5873489379883,-18.2523422241211,-51.2268333435059,-96.6756439208984,-66.5008163452148,30.8016223907471,50.7671737670898,237.302597045898,-26.0956745147705,245.465515136719,87.8104858398438,258.960357666016,-47.0750694274902,97.2641906738281,100.709434509277,271.27734375,-80.0411376953125,51.7701797485352,-102.144866943359,-153.527984619141,8.21921348571777,-63.5802764892578,-4.27657032012939,91.2052154541016,-11.5451774597168,63.4356956481934,14.6551160812378,111.926742553711,-40.2554817199707,-38.2654113769531,72.0898284912109,141.799697875977,-91.11474609375,336.378051757812,210.095672607422,294.074066162109
-178.005340576172,-155.107070922852,7.85231399536133,-6.17408561706543,-56.8464584350586,-38.4274826049805,-39.1291084289551,11.9429197311401,23.7737846374512,318.344940185547,79.0238265991211,261.534606933594,75.0440444946289,274.129486083984,20.4530010223389,110.038185119629,130.275360107422,192.23860168457,-59.7177429199219,3.53159379959106,-95.1336822509766,-62.6395874023438,20.8586483001709,-123.421241760254,-89.7236785888672,103.773315429688,16.8165130615234,31.230583190918,-27.4336853027344,69.2006301879883,-44.2304725646973,-40.9306793212891,88.8246078491211,106.446678161621,-31.3489189147949,325.544860839844,262.696960449219,304.237426757812
-101.625587463379,-112.689239501953,47.8203926086426,-35.2210006713867,-70.1526641845703,2.31429219245911,-45.2095260620117,-19.4489459991455,22.6382713317871,330.38134765625,114.63501739502,227.212127685547,91.5534591674805,231.295989990234,52.4193954467773,111.512580871582,138.210418701172,83.5176849365234,-46.1893730163574,1.24512302875519,-41.9995269775391,-31.201566696167,39.3351974487305,-172.598495483398,-88.5665740966797,97.4006729125977,57.8149528503418,7.70265531539917,-28.8548679351807,27.8884429931641,-77.7170639038086,-9.60042762756348,53.5718879699707,45.3125343322754,17.8218212127686,253.505493164062,241.231170654297,261.016754150391
-105.013046264648,-37.2151260375977,27.0925617218018,-73.3496398925781,-78.0888366699219,35.6667327880859,-91.7998352050781,-42.0342102050781,49.2332000732422,274.593109130859,91.3830184936523,203.359741210938,170.397155761719,175.858581542969,46.7229347229004,92.7259750366211,128.355697631836,34.3278694152832,-2.75665712356567,23.0896110534668,-19.7755279541016,-45.2708473205566,24.6820869445801,-201.005386352539,-22.2399387359619,114.785385131836,75.2546920776367,14.5803155899048,-38.4380874633789,44.3866767883301,-65.0790100097656,52.3994789123535,-11.3305530548096,-4.97180604934692,42.5621070861816,165.589782714844,233.558319091797,186.538040161133
-171.837997436523,-17.3516826629639,-32.8511619567871,-93.4350357055664,-107.786903381348,54.2189140319824,-162.639007568359,-65.5775680541992,63.1626472473145,229.277374267578,67.1595840454102,150.840347290039,203.06135559082,168.480712890625,62.8158798217773,103.828018188477,121.993927001953,87.0779037475586,71.7131881713867,60.9880218505859,-71.2557678222656,-15.7152404785156,-69.1924819946289,-236.338790893555,-32.0301704406738,133.455993652344,67.2828979492188,33.1372604370117,-46.2999801635742,75.3346710205078,45.6527290344238,116.339744567871,-91.8656463623047,-3.51698803901672,10.1323671340942,100.502304077148,251.443298339844,133.807754516602
-245.734176635742,-87.2406234741211,-116.638122558594,-130.088684082031,-161.805572509766,16.122953414917,-225.894134521484,-110.873794555664,38.9946250915527,194.10530090332,21.2634296417236,83.2748184204102,149.441253662109,187.643661499023,95.1199569702148,125.759033203125,120.409111022949,151.538528442383,135.405288696289,96.5339660644531,-136.949462890625,-27.8956451416016,-163.601516723633,-283.767120361328,-82.7330780029297,123.273628234863,57.6066818237305,52.2100372314453,-51.9995460510254,111.306594848633,104.759162902832,138.452102661133,-127.973426818848,-8.8734073638916,-55.6184501647949,62.0482635498047,214.550384521484,115.39038848877
-291.648162841797,-103.699378967285,-156.596206665039,-176.588745117188,-194.841049194336,-37.0357131958008,-228.651672363281,-159.323211669922,-37.0080871582031,141.652740478516,-32.8299179077148,58.3197021484375,87.600715637207,162.020874023438,71.0864791870117,116.874519348145,115.02409362793,169.041198730469,130.520492553711,149.574188232422,-194.503814697266,-110.630981445312,-169.774444580078,-341.419982910156,-88.3828277587891,104.649955749512,31.4696235656738,43.8176765441895,-28.3657093048096,148.525802612305,34.4194602966309,154.179244995117,-85.8266754150391,-51.6705780029297,-98.9169006347656,41.1829605102539,163.649993896484,101.917007446289
