Fp1_Col1,Fp1_Col2,Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,T7_Col1,T7_Col2,T8_Col1,T8_Col2,P7_Col1,P7_Col2,P8_Col1,P8_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2,Pz_Col1,Pz_Col2
205.951278686523,86.1658554077148,401.104736328125,-2.30209827423096,-174.351226806641,-118.530685424805,117.353309631348,-92.4012756347656,-86.5101547241211,-52.0497093200684,247.345443725586,-78.4834899902344,35.8742523193359,-56.146297454834,481.93212890625,-39.1135101318359,76.5009765625,121.08122253418,610.105407714844,183.723114013672,-24.4755973815918,-62.1013107299805,45.7593803405762,-14.0190496444702,307.231048583984,-36.4162712097168,62.6892967224121,18.5665702819824,481.573608398438,208.796981811523,-213.961822509766,-116.933174133301,259.592681884766,-52.6868743896484,131.613677978516,-43.2769546508789
206.120834350586,23.1223449707031,389.213928222656,18.9316291809082,-122.439895629883,-117.74967956543,149.559097290039,-84.6833572387695,-12.8673086166382,-65.0960235595703,244.551666259766,-38.2505912780762,101.786361694336,23.0543670654297,450.725036621094,69.0821380615234,113.18448638916,209.015213012695,615.961608886719,337.247253417969,57.5993461608887,-38.7038917541504,174.177093505859,-14.4382839202881,324.023651123047,-27.3777618408203,48.2834854125977,97.7037200927734,489.888885498047,264.121795654297,-121.814796447754,-184.330718994141,213.881820678711,13.092698097229,171.251937866211,30.4411544799805
268.819763183594,-18.1437473297119,302.661437988281,6.58929109573364,12.0418148040771,-135.485229492188,109.457344055176,-102.246109008789,95.9498443603516,-37.8347702026367,168.901580810547,-41.9484901428223,153.474990844727,85.5173416137695,333.043914794922,135.930816650391,115.819076538086,246.829635620117,476.227569580078,383.190887451172,143.119812011719,4.2161169052124,161.674530029297,8.81490802764893,222.290451049805,-30.4701385498047,87.7982711791992,93.6775588989258,390.897583007812,236.993362426758,-4.44852924346924,-230.178802490234,105.359169006348,65.2071075439453,170.281433105469,105.571472167969
328.383911132812,3.57309508323669,232.259094238281,-14.3507108688354,98.7910537719727,-119.281768798828,34.4156761169434,-86.7389144897461,106.52685546875,31.4761009216309,44.571403503418,-14.0672988891602,55.4044990539551,198.004974365234,131.432998657227,155.761337280273,7.61835956573486,281.56298828125,207.924591064453,298.135925292969,148.110260009766,55.1943092346191,-24.6214084625244,62.7132682800293,86.1843719482422,-24.5491485595703,115.074005126953,95.7467422485352,229.527725219727,122.729522705078,25.6336879730225,-182.909683227539,-12.8754720687866,127.172721862793,52.4214286804199,176.541229248047
313.216888427734,54.4041862487793,221.037368774414,23.6099624633789,65.9228210449219,-25.303108215332,-3.2751681804657,-15.9839038848877,13.059287071228,96.5441589355469,-58.3386688232422,71.902214050293,-114.028656005859,268.773132324219,-61.1585884094238,147.473907470703,-119.469192504883,249.116394042969,-23.0237846374512,157.174362182617,118.154235839844,91.0733032226562,-114.306266784668,89.8585586547852,8.05075359344482,-19.7745704650879,56.840202331543,132.026245117188,103.96501159668,-18.7060089111328,-11.1802072525024,-63.4868049621582,-79.2995681762695,204.956207275391,-122.147239685059,164.899032592773
273.499145507812,120.759490966797,227.669525146484,131.113433837891,41.3344497680664,53.051155090332,-12.9455833435059,93.483757019043,-51.8409729003906,159.89289855957,-91.6286697387695,145.711898803711,-190.562194824219,230.484909057617,-154.232315063477,129.85139465332,-159.933624267578,105.191589355469,-128.024185180664,17.3823299407959,97.9571914672852,129.520629882812,-18.6686592102051,141.497406005859,-37.7912940979004,-18.5562038421631,1.74242329597473,113.001167297363,71.7535247802734,-117.314079284668,-25.3691673278809,73.2382431030273,-108.527481079102,277.609893798828,-241.595611572266,115.955993652344
264.985504150391,164.602752685547,224.914367675781,233.488906860352,37.5350112915039,97.3652038574219,-32.6466941833496,205.001083374023,-41.445182800293,221.038665771484,-107.849937438965,193.054840087891,-183.490661621094,197.277008056641,-194.658233642578,98.0279693603516,-124.852661132812,-11.3626022338867,-194.563522338867,-82.2610931396484,87.2732086181641,148.755111694336,58.4103240966797,201.958541870117,-103.097557067871,28.6759471893311,-0.945454180240631,47.6829261779785,62.4920616149902,-140.454071044922,-32.3318901062012,194.482604980469,-132.120895385742,279.894592285156,-281.500396728516,104.957786560059
240.477172851562,148.860565185547,187.412796020508,247.994232177734,-16.254711151123,144.986770629883,-69.8579788208008,259.420318603516,-40.3950347900391,238.713256835938,-149.869766235352,197.232452392578,-202.182174682617,179.84831237793,-247.571395874023,18.7424602508545,-69.1122055053711,-55.9082679748535,-223.843978881836,-196.109451293945,70.1604995727539,104.110000610352,12.9047689437866,155.307418823242,-130.399139404297,59.8668365478516,-17.2430152893066,-16.3800163269043,35.645637512207,-164.452484130859,-61.6683464050293,261.484649658203,-141.260848999023,179.1044921875,-285.965057373047,63.9099655151367
172.752059936523,145.108840942383,95.02490234375,191.506774902344,-72.4493255615234,169.109176635742,-110.937995910645,248.461776733398,-62.101993560791,216.541519165039,-172.160003662109,124.304016113281,-230.540802001953,87.2278213500977,-254.607879638672,-108.88956451416,-28.7734107971191,-110.97827911377,-139.367370605469,-390.045379638672,14.5098257064819,75.6392211914062,-55.0703315734863,69.4852752685547,-90.3804092407227,5.81463766098022,-64.625244140625,-78.0378570556641,53.1144561767578,-238.43391418457,-82.0096969604492,287.668914794922,-138.00749206543,67.5184631347656,-252.554229736328,-13.1614675521851
121.303520202637,173.791961669922,9.17716121673584,116.11597442627,-104.011978149414,201.103424072266,-119.499938964844,204.425384521484,-56.3500938415527,201.394546508789,-141.397842407227,48.7839241027832,-173.974838256836,4.59136438369751,-166.463424682617,-183.018402099609,21.1631832122803,-149.939331054688,15.180492401123,-489.003662109375,-48.6393966674805,110.460151672363,-48.3195877075195,44.1832733154297,-52.5985679626465,-16.9795608520508,-67.5906143188477,-104.466102600098,125.23152923584,-241.354888916016,-87.8691558837891,305.576843261719,-113.916603088379,3.26515865325928,-155.05712890625,-16.6594371795654
86.1658554077148,141.542724609375,-2.30209827423096,3.83754801750183,-118.530685424805,221.600769042969,-92.4012756347656,121.380355834961,-52.0497093200684,192.231246948242,-78.4834899902344,15.7277336120605,-56.146297454834,7.7942943572998,-39.1135101318359,-121.291351318359,121.08122253418,-120.142280578613,183.723114013672,-316.696685791016,-62.1013107299805,105.954612731934,-14.0190496444702,2.64176392555237,-36.4162712097168,57.945140838623,18.5665702819824,-92.5216064453125,208.796981811523,-107.849975585938,-116.933174133301,271.142181396484,-52.6868743896484,-34.421142578125,-43.2769546508789,64.8533096313477
23.1223449707031,37.8082466125488,18.9316291809082,-134.554077148438,-117.74967956543,135.251205444336,-84.6833572387695,21.7338390350342,-65.0960235595703,177.483535766602,-38.2505912780762,9.97851943969727,23.0543670654297,35.498664855957,69.0821380615234,35.9183464050293,209.015213012695,-30.4867706298828,337.247253417969,5.1979660987854,-38.7038917541504,39.1073265075684,-14.4382839202881,-56.4777984619141,-27.3777618408203,145.278091430664,97.7037200927734,-70.1279983520508,264.121795654297,77.9332046508789,-184.330718994141,177.9091796875,13.092698097229,-3.69563293457031,30.4411544799805,189.447875976562
-18.1437473297119,-78.7718353271484,6.58929109573364,-227.802612304688,-135.485229492188,12.4228382110596,-102.246109008789,-29.677562713623,-37.8347702026367,182.040420532227,-41.9484901428223,76.3110809326172,85.5173416137695,98.115478515625,135.930816650391,212.09846496582,246.829635620117,102.177711486816,383.190887451172,290.5,4.2161169052124,-16.0595188140869,8.81490802764893,-37.9842948913574,-30.4701385498047,195.204620361328,93.6775588989258,-16.7470741271973,236.993362426758,245.917404174805,-230.178802490234,96.8164901733398,65.2071075439453,67.6144638061523,105.571472167969,318.876098632812
