Fp1_Col1,Fp1_Col2,Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,T7_Col1,T7_Col2,T8_Col1,T8_Col2,P7_Col1,P7_Col2,P8_Col1,P8_Col2,Cz_Col1,Cz_Col2
19.8585720062256,26.8091506958008,45.0811576843262,-93.5747909545898,-15.0864820480347,103.720550537109,-50.6461486816406,97.5442504882812,8.53184413909912,132.57063293457,-52.4257202148438,60.138240814209,39.7299041748047,105.715087890625,-34.5789604187012,41.2726058959961,46.3945236206055,30.7653465270996,19.8012714385986,34.0836296081543,-98.8090972900391,54.9560432434082,-91.7903518676758,16.9840259552002,-150.860015869141,35.5378036499023,-20.238353729248,-3.73929119110107,-107.945335388184,-70.6857604980469,-8.88107872009277,72.4419479370117
15.7697467803955,29.3165225982666,-51.312313079834,-97.854621887207,-28.9112091064453,50.6474266052246,-63.8492813110352,48.1298446655273,16.7966117858887,48.4668960571289,-41.72314453125,7.31161785125732,41.0829238891602,56.5678329467773,-72.4787902832031,2.67759037017822,7.65168857574463,19.1034393310547,9.37117481231689,3.35010266304016,-58.2591896057129,16.861946105957,-67.1011047363281,-33.6504135131836,-89.0920181274414,1.02917754650116,-53.116828918457,-62.5423812866211,-46.3874702453613,40.888500213623,-11.9258289337158,-3.15910696983337
5.2317066192627,56.6748085021973,-95.4753799438477,-84.0395126342773,-45.2530250549316,47.6171340942383,-81.7771530151367,15.3087568283081,6.74455881118774,34.4212379455566,-42.9253196716309,-32.9088249206543,47.8426628112793,44.4565391540527,-87.2107620239258,-28.6523780822754,17.9805221557617,-116.604423522949,-15.6974830627441,28.374195098877,-83.9782791137695,10.6840314865112,-74.1862716674805,-22.7279281616211,-73.4228439331055,0.509783148765564,-54.3684730529785,-36.3709030151367,-36.6869697570801,37.9182205200195,-12.4709939956665,-11.1349029541016
-15.9838752746582,124.755569458008,-37.3883934020996,23.4393539428711,-17.5542106628418,87.0673294067383,-49.2062034606934,43.4774169921875,40.1483306884766,69.6440658569336,-34.5996284484863,-17.2860050201416,79.710563659668,49.7797584533691,-46.4854965209961,-7.25388240814209,31.5109519958496,-174.259521484375,11.3732948303223,99.7717895507812,-103.236259460449,61.1708335876465,-46.2745628356934,21.9032688140869,-69.4823150634766,35.2854995727539,-38.718822479248,6.29352760314941,-97.6818313598633,-66.5908660888672,24.7961940765381,25.1397972106934
-5.72656869888306,219.713531494141,-14.552677154541,125.381340026855,78.9606781005859,122.502944946289,27.8208637237549,62.400390625,103.116943359375,100.661003112793,26.2048568725586,17.2885799407959,114.628723144531,45.7468032836914,36.2382278442383,-7.64022397994995,4.12128019332886,-125.250961303711,87.7285537719727,160.946472167969,-32.170654296875,92.0531997680664,9.80261707305908,45.3106269836426,-16.6369876861572,30.2978973388672,34.2937774658203,3.94291162490845,-200.723098754883,-82.6071243286133,74.2661590576172,4.07126379013062
55.6398277282715,245.589294433594,-61.621021270752,104.885955810547,153.164596557617,144.280380249023,108.532302856445,48.2820053100586,112.326591491699,118.651245117188,92.5564117431641,7.5603141784668,105.905235290527,38.5581169128418,68.4111328125,-8.51514530181885,-10.4160184860229,-79.5644302368164,120.370246887207,160.40934753418,46.3409690856934,98.8465347290039,15.2800426483154,53.3559989929199,25.963586807251,34.9217720031738,106.054481506348,-10.5711002349854,-147.325180053711,-1.14936435222626,69.0379028320312,-22.78564453125
64.035400390625,200.906265258789,-72.6812210083008,62.9932403564453,110.232887268066,151.505401611328,136.617584228516,61.3907928466797,68.6208572387695,93.6843032836914,81.0466918945312,-19.660852432251,89.2446365356445,13.0057401657104,52.5291404724121,3.44862961769104,-14.351432800293,-25.3108940124512,80.9610595703125,143.63215637207,58.2783355712891,116.925575256348,-9.88113212585449,49.7350463867188,39.6355094909668,68.7992401123047,83.142204284668,8.5899486541748,72.8892822265625,-28.21413230896,25.2583827972412,-13.4067735671997
35.9784851074219,154.226364135742,-40.1856079101562,80.6818237304688,42.5817337036133,151.465469360352,101.703727722168,75.6854019165039,73.0376510620117,8.02756404876709,45.2788200378418,-37.4959182739258,117.421035766602,-48.7055168151855,35.4721221923828,-26.2536468505859,-75.563102722168,1.36368989944458,56.8266944885254,161.388916015625,50.7547950744629,94.9327545166016,-15.7319622039795,52.3471412658691,44.0864639282227,49.7069396972656,33.279483795166,54.0765571594238,127.39225769043,-155.727249145508,7.46070575714111,-38.7669906616211
53.0966262817383,121.846969604492,-53.8880805969238,63.7745590209961,69.0225601196289,156.654312133789,74.1905364990234,40.9797973632812,149.902221679688,-58.5996246337891,60.5086441040039,-63.2878799438477,157.436080932617,-114.101409912109,9.61887836456299,-57.4515380859375,-138.217300415039,-84.1632080078125,81.0510025024414,171.915451049805,56.131778717041,45.3534698486328,10.7105131149292,58.1254920959473,31.6017532348633,9.35675525665283,51.6118011474609,55.8178787231445,-43.3869209289551,-175.401840209961,42.2486801147461,-92.8327484130859
54.6829681396484,103.232406616211,-92.0233764648438,-2.21088290214539,123.335289001465,138.351486206055,93.1799163818359,1.71287834644318,192.475448608398,-56.9806938171387,82.0158996582031,-78.5187301635742,154.314590454102,-152.550277709961,17.1338119506836,-70.4877395629883,-84.3535385131836,-180.261215209961,80.599235534668,153.699676513672,64.5424575805664,34.5832405090332,42.2594261169434,21.8928318023682,33.7980003356934,23.3732643127441,64.3221969604492,-7.81632089614868,-144.88395690918,-46.2818984985352,92.9298324584961,-122.853088378906
26.8091506958008,89.1333465576172,-93.5747909545898,-18.3207893371582,103.720550537109,97.1184768676758,97.5442504882812,-38.9166297912598,132.57063293457,-47.8495025634766,60.138240814209,-86.9259262084961,105.715087890625,-158.188461303711,41.2726058959961,-97.6447448730469,30.7653465270996,-210.194000244141,34.0836296081543,123.954635620117,54.9560432434082,8.68567848205566,16.9840259552002,-23.8575439453125,35.5378036499023,38.5312194824219,-3.73929119110107,-24.1276664733887,-70.6857604980469,28.5040969848633,72.4419479370117,-145.695404052734
29.3165225982666,72.5249099731445,-97.854621887207,13.3540735244751,50.6474266052246,85.3510665893555,48.1298446655273,-102.179718017578,48.4668960571289,-39.7269859313965,7.31161785125732,-114.495262145996,56.5678329467773,-125.163215637207,2.67759037017822,-97.0645599365234,19.1034393310547,-202.690078735352,3.35010266304016,71.6767807006836,16.861946105957,-59.9554595947266,-33.6504135131836,-23.3257064819336,1.02917754650116,-19.7555065155029,-62.5423812866211,46.2694892883301,40.888500213623,-65.0190582275391,-3.15910696983337,-143.477493286133
56.6748085021973,62.8652610778809,-84.0395126342773,41.5828247070312,47.6171340942383,85.4490127563477,15.3087568283081,-105.846481323242,34.4212379455566,8.48616695404053,-32.9088249206543,-120.856994628906,44.4565391540527,-78.8554763793945,-28.6523780822754,-74.9551544189453,-116.604423522949,-105.802940368652,28.374195098877,34.5200881958008,10.6840314865112,-88.1635818481445,-22.7279281616211,0.799204885959625,0.509783148765564,-110.247367858887,-36.3709030151367,67.3742752075195,37.9182205200195,-115.736679077148,-11.1349029541016,-78.7843780517578
124.755569458008,66.40771484375,23.4393539428711,55.0315895080566,87.0673294067383,72.0858917236328,43.4774169921875,-37.4331550598145,69.6440658569336,45.8363189697266,-17.2860050201416,-100.703514099121,49.7797584533691,-51.9614410400391,-7.25388240814209,-90.6484375,-174.259521484375,4.0483078956604,99.7717895507812,57.6814956665039,61.1708335876465,-79.6379013061523,21.9032688140869,28.7416343688965,35.2854995727539,-140.502288818359,6.29352760314941,2.48226594924927,-66.5908660888672,-49.7215805053711,25.1397972106934,-32.9172973632812
219.713531494141,103.444778442383,125.381340026855,26.8055114746094,122.502944946289,84.1767578125,62.400390625,-17.4877853393555,100.661003112793,33.706413269043,17.2885799407959,-111.584892272949,45.7468032836914,-26.182243347168,-7.64022397994995,-109.31037902832,-125.250961303711,-9.2449254989624,160.946472167969,71.1092147827148,92.0531997680664,-91.0570449829102,45.3106269836426,30.6343669891357,30.2978973388672,-113.24292755127,3.94291162490845,-30.2856349945068,-82.6071243286133,-91.7991485595703,4.07126379013062,-73.1430740356445
245.589294433594,136.99462890625,104.885955810547,-13.937294960022,144.280380249023,83.7944793701172,48.2820053100586,-61.8920402526855,118.651245117188,11.6465091705322,7.5603141784668,-131.217224121094,38.5581169128418,16.1333236694336,-8.51514530181885,-68.9068984985352,-79.5644302368164,14.674017906189,160.40934753418,18.7901706695557,98.8465347290039,-92.2906646728516,53.3559989929199,-24.7227172851562,34.9217720031738,-89.4088439941406,-10.5711002349854,8.99115085601807,-1.14936435222626,-120.980270385742,-22.78564453125,-99.3426666259766
200.906265258789,92.1017837524414,62.9932403564453,-25.9603633880615,151.505401611328,23.4851531982422,61.3907928466797,-84.8786392211914,93.6843032836914,-23.840217590332,-19.660852432251,-112.523147583008,13.0057401657104,64.4903945922852,3.44862961769104,18.6593227386475,-25.3108940124512,148.76188659668,143.63215637207,-43.8079948425293,116.925575256348,-72.3581695556641,49.7350463867188,-61.565559387207,68.7992401123047,-79.8963165283203,8.5899486541748,80.1150894165039,-28.21413230896,44.7795104980469,-13.4067735671997,-51.8736877441406
154.226364135742,31.9721946716309,80.6818237304688,-76.5339202880859,151.465469360352,-23.5452117919922,75.6854019165039,-81.0423278808594,8.02756404876709,-71.5697326660156,-37.4959182739258,-85.4501800537109,-48.7055168151855,108.970802307129,-26.2536468505859,62.7181396484375,1.36368989944458,170.582565307617,161.388916015625,-85.6707000732422,94.9327545166016,-72.6477279663086,52.3471412658691,-48.2248611450195,49.7069396972656,-84.47216796875,54.0765571594238,151.76025390625,-155.727249145508,70.5051345825195,-38.7669906616211,-32.0353546142578
121.846969604492,23.2468452453613,63.7745590209961,-120.552253723145,156.654312133789,-42.6801261901855,40.9797973632812,-76.7527694702148,-58.5996246337891,-97.9388580322266,-63.2878799438477,-74.7289428710938,-114.101409912109,94.0005798339844,-57.4515380859375,20.7948322296143,-84.1632080078125,116.085899353027,171.915451049805,-129.871063232422,45.3534698486328,-69.2782592773438,58.1254920959473,-76.8027267456055,9.35675525665283,-69.1847152709961,55.8178787231445,177.800842285156,-175.401840209961,-68.3451919555664,-92.8327484130859,-55.9314270019531
103.232406616211,-14.0551023483276,-2.21088290214539,-25.4292659759521,138.351486206055,-86.9845809936523,1.71287834644318,-40.2057723999023,-56.9806938171387,-142.777313232422,-78.5187301635742,-63.3393478393555,-152.550277709961,-25.3359909057617,-70.4877395629883,0.604173123836517,-180.261215209961,175.663238525391,153.699676513672,-161.295028686523,34.5832405090332,-25.1318225860596,21.8928318023682,-141.305252075195,23.3732643127441,3.74294018745422,-7.81632089614868,124.704216003418,-46.2818984985352,9.73365879058838,-122.853088378906,-43.5647163391113
89.1333465576172,-83.4253997802734,-18.3207893371582,72.8818130493164,97.1184768676758,-106.506202697754,-38.9166297912598,23.6237411499023,-47.8495025634766,-213.027740478516,-86.9259262084961,-42.4375495910645,-158.188461303711,-156.438247680664,-97.6447448730469,32.6173553466797,-210.194000244141,223.89973449707,123.954635620117,-152.902847290039,8.68567848205566,18.6404724121094,-23.8575439453125,-175.242645263672,38.5312194824219,39.4448432922363,-24.1276664733887,6.58234596252441,28.5040969848633,93.4429244995117,-145.695404052734,-39.9419860839844
72.5249099731445,-110.160308837891,13.3540735244751,27.9426517486572,85.3510665893555,-82.0354614257812,-102.179718017578,33.0371971130371,-39.7269859313965,-236.231460571289,-114.495262145996,-24.6948585510254,-125.163215637207,-206.716812133789,-97.0645599365234,24.1023559570312,-202.690078735352,158.089981079102,71.6767807006836,-129.952362060547,-59.9554595947266,33.5121765136719,-23.3257064819336,-203.451889038086,-19.7555065155029,12.2676248550415,46.2694892883301,-101.476066589355,-65.0190582275391,-23.4399375915527,-143.477493286133,-73.0773391723633
62.8652610778809,-130.247375488281,41.5828247070312,-11.4767122268677,85.4490127563477,-85.3003845214844,-105.846481323242,-17.7300491333008,8.48616695404053,-216.070693969727,-120.856994628906,-27.1096897125244,-78.8554763793945,-201.494506835938,-74.9551544189453,18.9801139831543,-105.802940368652,117.188491821289,34.5200881958008,-128.897369384766,-88.1635818481445,42.1062431335449,0.799204885959625,-221.733306884766,-110.247367858887,39.6930160522461,67.3742752075195,-105.560745239258,-115.736679077148,60.5391883850098,-78.7843780517578,-52.9621658325195
66.40771484375,-167.608581542969,55.0315895080566,19.6506004333496,72.0858917236328,-95.5367813110352,-37.4331550598145,-48.5492782592773,45.8363189697266,-171.979232788086,-100.703514099121,-35.3254508972168,-51.9614410400391,-135.956878662109,-90.6484375,53.949089050293,4.0483078956604,128.753158569336,57.6814956665039,-132.481719970703,-79.6379013061523,29.7318134307861,28.7416343688965,-195.760528564453,-140.502288818359,57.895076751709,2.48226594924927,-41.9063453674316,-49.7215805053711,261.423065185547,-32.9172973632812,-8.42211532592773
