Fp1_Col1,Fp1_Col2,Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,T7_Col1,T7_Col2,T8_Col1,T8_Col2,P7_Col1,P7_Col2,P8_Col1,P8_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2,Pz_Col1,Pz_Col2
-109.280647277832,-174.412353515625,-213.132476806641,-284.166625976562,-43.5142669677734,-115.112030029297,-180.789077758789,-272.092071533203,67.3689956665039,-150.137023925781,-122.976745605469,-195.470962524414,185.102249145508,-100.133712768555,-55.6375274658203,-142.239761352539,202.910598754883,-92.5773391723633,19.6391983032227,17.4583549499512,-45.7784576416016,-98.2012252807617,-81.1225509643555,-173.938171386719,25.3903465270996,-36.504451751709,-11.5965547561646,-58.0201873779297,39.8302383422852,-0.837446391582489,-31.0660152435303,-144.231384277344,38.126708984375,-214.171844482422,-31.147705078125,-179.936401367188,197.613128662109,-131.317611694336
-27.4427318572998,-210.38623046875,-78.3784790039062,-260.109039306641,46.5295753479004,-144.24919128418,-90.0554351806641,-269.069885253906,139.624008178711,-156.774749755859,-47.7482757568359,-229.379257202148,225.228271484375,-150.491073608398,57.7491493225098,-139.755950927734,279.679779052734,-296.141632080078,113.443901062012,-79.1970596313477,6.04203701019287,-121.41520690918,41.642448425293,-119.841743469238,103.72819519043,-101.132194519043,73.1441268920898,-22.0212097167969,31.6707324981689,-44.9777221679688,36.8727836608887,-129.142440795898,128.52619934082,-210.157165527344,46.2985877990723,-278.720581054688,213.804473876953,-213.981597900391
43.9670524597168,-156.246185302734,51.6128845214844,-235.762008666992,127.264137268066,-147.646072387695,46.2837066650391,-294.695587158203,162.048294067383,-158.017333984375,71.8963012695312,-313.701171875,186.221771240234,-228.91716003418,222.481521606445,-181.844970703125,123.258651733398,-308.9755859375,97.59375,-219.290069580078,46.8721618652344,-118.696350097656,133.954315185547,-102.582664489746,130.432662963867,-140.237716674805,174.945556640625,-61.8638610839844,5.15373563766479,-135.011322021484,164.290679931641,-154.157913208008,188.575805664062,-186.879959106445,115.982681274414,-334.691864013672,176.465255737305,-232.815231323242
117.49925994873,-93.5331954956055,96.2455749511719,-205.591644287109,153.717254638672,-113.102554321289,106.621307373047,-309.542083740234,145.920013427734,-142.368667602539,147.186218261719,-329.501098632812,170.260589599609,-194.625823974609,252.872085571289,-198.565322875977,-9.35866546630859,-77.3969573974609,49.9557189941406,-221.336608886719,97.4533386230469,-115.375717163086,126.573211669922,-91.4476776123047,100.696075439453,-91.5797882080078,190.553817749023,-60.8693161010742,93.700813293457,-101.778388977051,216.890075683594,-162.811294555664,200.563171386719,-172.096008300781,140.391494750977,-292.658508300781,177.416946411133,-191.042404174805
179.331634521484,-87.7958831787109,66.6607208251953,-141.410522460938,161.303176879883,-72.1498107910156,84.4129867553711,-283.882141113281,145.448623657227,-99.1875228881836,135.941070556641,-284.803527832031,231.354034423828,-122.099998474121,168.287734985352,-237.490646362305,69.8164978027344,-16.9416465759277,26.0511665344238,-152.54280090332,126.038047790527,-91.0344924926758,98.5138244628906,-70.8617172241211,118.91877746582,-17.4198570251465,139.996047973633,-36.6715507507324,181.930541992188,-25.750617980957,137.998916625977,-166.432006835938,190.701477050781,-99.2862854003906,88.9496231079102,-265.841003417969,218.846237182617,-163.5634765625
153.992156982422,-54.4126243591309,24.7129917144775,-87.1632843017578,121.563407897949,-23.7059726715088,64.6511077880859,-214.834030151367,128.6923828125,-49.7644577026367,80.087516784668,-235.720840454102,252.410064697266,-94.4310836791992,123.423248291016,-274.433288574219,157.319381713867,-90.8328170776367,96.8863754272461,-100.932502746582,91.9132614135742,-34.7729148864746,98.7445907592773,-76.4816055297852,119.258514404297,22.7279319763184,92.5328140258789,-42.7397613525391,82.0371170043945,-7.66496229171753,41.4883575439453,-147.979675292969,107.530723571777,24.4972152709961,38.4211883544922,-222.383941650391,223.395385742188,-138.853179931641
25.0092658996582,81.463996887207,-35.1842803955078,-8.57594299316406,-9.15870475769043,84.12646484375,-11.898063659668,-50.6050148010254,39.7266120910645,-1.68497431278229,9.85542488098145,-118.074951171875,231.589370727539,-80.2462158203125,143.273544311523,-194.722076416016,225.084777832031,-10.8608541488647,198.790100097656,-104.90225982666,17.4659690856934,36.0560111999512,47.0331039428711,-32.5793228149414,43.261646270752,54.2089576721191,45.8499946594238,3.9112548828125,22.6767673492432,-1.50425910949707,5.67742013931274,-45.1151466369629,-44.5016593933105,149.724105834961,-13.240065574646,-55.1398658752441,196.33366394043,-95.3006057739258
-78.8447952270508,193.253311157227,-123.302726745605,117.456359863281,-108.382141113281,181.015182495117,-170.834823608398,164.997863769531,-64.6561660766602,54.7686157226562,-85.7473526000977,60.0762786865234,189.89469909668,-77.6802673339844,106.62425994873,-77.1866683959961,295.602172851562,37.7606315612793,85.5305023193359,-142.887435913086,-37.0480270385742,94.8499755859375,-52.533519744873,68.6838684082031,8.54288482666016,72.1111602783203,-18.8457298278809,61.3263816833496,89.4887924194336,45.866283416748,-27.8715896606445,20.057933807373,-102.446510314941,223.186004638672,-142.352432250977,108.983253479004,125.758453369141,-32.3209648132324
-86.6705017089844,173.152114868164,-200.035354614258,170.453689575195,-101.648078918457,173.489898681641,-278.923156738281,272.350769042969,-114.983993530273,113.463592529297,-183.571594238281,175.261535644531,50.337230682373,-13.8121967315674,-40.4178657531738,-17.6439266204834,210.857971191406,20.3606624603271,-118.264839172363,-121.007118225098,-45.8913536071777,103.16300201416,-132.39372253418,136.926971435547,26.9373741149902,88.9930877685547,-95.7424926757812,64.3198776245117,44.596305847168,113.21654510498,-104.6796875,-13.0752782821655,-75.2792434692383,219.111602783203,-234.357818603516,134.513214111328,14.4690685272217,67.2866897583008
-101.216461181641,138.929641723633,-258.755249023438,154.077178955078,-88.2481155395508,150.76237487793,-290.661956787109,266.324340820312,-134.546478271484,164.186157226562,-216.167694091797,204.783309936523,-80.7416000366211,137.687683105469,-151.9580078125,33.0463027954102,54.0465965270996,135.871765136719,-86.22119140625,-57.5764274597168,-57.3854827880859,102.697631835938,-184.161834716797,182.840942382812,10.7919492721558,134.929794311523,-121.658782958984,106.167190551758,-28.6560459136963,133.243957519531,-160.577407836914,23.1833648681641,-130.524169921875,215.086364746094,-193.208221435547,125.058624267578,-64.4808120727539,144.740173339844
-174.412353515625,175.908187866211,-284.166625976562,180.062759399414,-115.112030029297,199.393432617188,-272.092071533203,254.230224609375,-150.137023925781,199.251953125,-195.470962524414,197.053619384766,-100.133712768555,203.005432128906,-142.239761352539,44.1313171386719,-92.5773391723633,136.221206665039,17.4583549499512,-45.5574188232422,-98.2012252807617,170.154708862305,-173.938171386719,183.672729492188,-36.504451751709,193.272720336914,-58.0201873779297,137.88020324707,-0.837446391582489,122.400047302246,-144.231384277344,98.5502395629883,-214.171844482422,267.255584716797,-179.936401367188,151.644485473633,-131.317611694336,115.958976745605
-210.38623046875,189.278289794922,-260.109039306641,212.508087158203,-144.24919128418,253.027984619141,-269.069885253906,245.125015258789,-156.774749755859,223.39680480957,-229.379257202148,180.295471191406,-150.491073608398,136.377182006836,-139.755950927734,3.94232606887817,-296.141632080078,-93.1277084350586,-79.1970596313477,-17.2050132751465,-121.41520690918,234.305053710938,-119.841743469238,110.922721862793,-101.132194519043,247.803833007812,-22.0212097167969,80.4975051879883,-44.9777221679688,123.426544189453,-129.142440795898,73.9419021606445,-210.157165527344,287.526245117188,-278.720581054688,172.974304199219,-213.981597900391,39.9331665039062
-156.246185302734,128.043838500977,-235.762008666992,184.639373779297,-147.646072387695,236.935577392578,-294.695587158203,196.139236450195,-158.017333984375,239.03581237793,-313.701171875,171.997497558594,-228.91716003418,77.3525543212891,-181.844970703125,25.0880069732666,-308.9755859375,-173.505065917969,-219.290069580078,39.2972259521484,-118.696350097656,198.691162109375,-102.582664489746,75.4614868164062,-140.237716674805,244.880996704102,-61.8638610839844,64.6638336181641,-135.011322021484,109.542877197266,-154.157913208008,56.703540802002,-186.879959106445,194.888107299805,-334.691864013672,166.94677734375,-232.815231323242,9.88443374633789
