Fp1_Col1,Fp1_Col2,Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,T8_Col1,T8_Col2,P7_Col1,P7_Col2,P8_Col1,P8_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2,Pz_Col1,Pz_Col2
221.099914550781,19.1868743896484,11.0452480316162,-11.3222522735596,180.989837646484,59.7634391784668,-26.2376232147217,5.86493587493896,31.1264476776123,13.6810693740845,78.3507614135742,144.994766235352,6.67020606994629,25.6806678771973,56.0980186462402,115.050277709961,-17.6521892547607,78.5329818725586,-1.28728544712067,89.1508102416992,-2.06541872024536,134.654312133789,-52.8004417419434,12.5049419403076,81.3460006713867,106.788375854492,68.0237808227539,29.85009765625,72.6214599609375,217.064163208008,27.3786067962646,147.00537109375
125.172096252441,-4.57148790359497,-82.1049194335938,-56.5679702758789,100.771629333496,50.7738990783691,-47.192741394043,58.9126472473145,-16.1330375671387,50.010799407959,32.5026054382324,150.219375610352,-36.4930992126465,63.7966766357422,32.7798919677734,158.328964233398,-49.2943496704102,112.787826538086,-31.0683345794678,168.250411987305,-23.309009552002,132.859710693359,-51.2793769836426,26.4490814208984,42.4834938049316,194.436187744141,1.87858664989471,19.7547817230225,5.92584037780762,259.415374755859,6.11481809616089,153.555023193359
25.4674739837646,-43.5544662475586,-103.246276855469,-157.255294799805,24.6405029296875,-14.0799551010132,-25.6861095428467,161.25505065918,-21.8420715332031,63.3204917907715,-5.88894987106323,176.016571044922,4.29276037216187,82.3638076782227,65.1199111938477,166.118728637695,32.7621231079102,123.605979919434,48.2124137878418,187.374099731445,-49.8743133544922,68.1652069091797,16.6563987731934,53.477596282959,60.2368698120117,209.18962097168,-58.839771270752,20.4055423736572,-13.0517168045044,245.450225830078,5.60514307022095,70.1194915771484
7.29638910293579,17.5669364929199,-78.5737609863281,-51.4057426452637,30.7970504760742,-20.9198474884033,-16.59592628479,149.499252319336,12.3528985977173,27.46018409729,19.1111278533936,167.173187255859,34.1817665100098,54.6831512451172,74.4330749511719,111.496696472168,99.1928405761719,75.7729415893555,108.316329956055,70.8894271850586,1.02796101570129,30.3820095062256,59.5810699462891,88.4458694458008,76.7552795410156,99.005241394043,-40.4759864807129,38.3154411315918,13.4759969711304,200.896743774414,7.29455757141113,-7.37809228897095
33.0128593444824,81.0467300415039,-7.18068027496338,179.052703857422,63.5496025085449,75.490234375,16.1391696929932,102.426170349121,39.2394752502441,8.69984245300293,78.4771194458008,117.283424377441,6.41244602203369,-0.594030439853668,102.112419128418,71.0399398803711,67.0249710083008,21.4067726135254,120.974472045898,15.3732948303223,56.9352912902832,73.4454956054688,21.8046627044678,64.0358047485352,86.4396438598633,28.2562618255615,48.3656387329102,70.0502548217773,80.7689743041992,201.132843017578,57.7581329345703,1.00929486751556
76.6566543579102,124.70418548584,54.7388496398926,232.911712646484,81.3400039672852,176.58154296875,84.721076965332,113.292831420898,61.6830940246582,42.7815132141113,147.691207885742,111.50170135498,2.17152452468872,-12.0504922866821,163.354370117188,82.2641220092773,48.9802398681641,8.5439977645874,131.943283081055,93.3350524902344,39.8777160644531,108.037017822266,-23.6399555206299,11.2980279922485,108.572265625,59.0097694396973,95.9722137451172,97.8853912353516,166.646072387695,222.956466674805,152.409149169922,25.1142292022705
119.40714263916,270.789672851562,-16.5858955383301,222.021148681641,93.7936782836914,241.962982177734,50.9572219848633,165.5478515625,106.167747497559,61.7523384094238,184.912078857422,148.673370361328,45.4996948242188,35.3938179016113,148.078765869141,119.038665771484,66.5998077392578,40.718017578125,127.412940979004,115.907035827637,7.67292451858521,84.631965637207,-7.26573181152344,20.6136837005615,124.360137939453,84.5653533935547,65.788703918457,119.49324798584,198.460174560547,227.676544189453,191.593688964844,53.4784927368164
107.927299499512,357.687927246094,-97.6133193969727,276.063018798828,98.441047668457,264.160888671875,-13.6969022750854,198.710083007812,114.398796081543,55.608829498291,139.108215332031,174.578231811523,67.689323425293,69.1331939697266,99.2626571655273,130.135040283203,64.177131652832,78.5840835571289,114.094833374023,64.4147033691406,2.47423267364502,87.8691024780273,10.7853727340698,61.8871841430664,126.418449401855,106.315811157227,33.1329460144043,149.485275268555,173.13508605957,234.697830200195,172.592742919922,104.16943359375
36.3497734069824,255.763793945312,-78.7826080322266,288.875305175781,76.6370162963867,222.446350097656,42.3095817565918,152.539260864258,55.8469505310059,66.6072692871094,92.0837097167969,173.614807128906,38.2007369995117,64.6722564697266,106.712028503418,111.373062133789,63.5037574768066,83.553581237793,110.047264099121,76.4091644287109,22.8179683685303,123.94026184082,-13.1199474334717,43.006462097168,114.426345825195,158.054748535156,34.6874885559082,172.244079589844,158.39176940918,217.76530456543,146.778091430664,122.515045166016
-2.90453720092773,191.440551757812,-42.5562858581543,259.664215087891,50.2026786804199,171.170364379883,64.8021926879883,99.6983337402344,7.02186059951782,87.955207824707,119.062454223633,146.745300292969,9.69254112243652,67.9814682006836,111.595756530762,109.999137878418,68.8669815063477,87.3250885009766,86.7499084472656,114.842437744141,77.2898330688477,122.773292541504,-15.175799369812,-4.93375110626221,86.6105270385742,150.992095947266,39.0316848754883,156.439514160156,174.980239868164,150.50959777832,127.980491638184,112.923904418945
