Fp1_Col1,Fp1_Col2,Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,T8_Col1,T8_Col2,P7_Col1,P7_Col2,P8_Col1,P8_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2,Pz_Col1,Pz_Col2
174.995132446289,219.836700439453,191.622772216797,213.920806884766,77.1610717773438,127.867881774902,-23.9098300933838,45.4608116149902,-4.77468299865723,112.923583984375,-76.333984375,-44.5892066955566,13.9334020614624,-15.4954862594604,-43.8062553405762,57.6502990722656,31.9590721130371,133.628021240234,22.4432907104492,27.318733215332,-79.6550827026367,-75.4143829345703,-39.5998039245605,-19.2087268829346,-5.49301147460938,-1.54338884353638,74.0053634643555,98.5004425048828,-86.3697280883789,74.2490310668945,-57.1934394836426,51.8590087890625
191.888473510742,150.00617980957,179.168838500977,179.842163085938,77.2857818603516,91.082633972168,1.34934508800507,-7.49318170547485,-119.404884338379,120.532318115234,-98.2656784057617,-31.1391620635986,-87.251091003418,35.4174919128418,5.9852352142334,61.3893241882324,1.00636696815491,111.138236999512,25.9475345611572,-17.117488861084,-18.0894412994385,-73.2254867553711,-76.1425476074219,-3.91569113731384,42.9414939880371,-47.4877243041992,65.2550964355469,21.8742694854736,-133.151748657227,84.1320495605469,-67.9408950805664,81.9340896606445
182.325500488281,147.44499206543,172.633880615234,117.838043212891,48.9050827026367,92.9010162353516,12.957329750061,-70.156867980957,-203.133316040039,100.497352600098,-80.5130310058594,23.3500747680664,-178.880081176758,53.9833145141602,15.0094652175903,26.99977684021,-35.1167602539062,76.3083419799805,30.5555763244629,-33.6491661071777,47.6322555541992,-29.6556148529053,-112.278396606445,-2.94456624984741,-2.04140782356262,-35.7970886230469,50.7056694030762,37.7670059204102,-139.093612670898,77.1881790161133,-95.2371292114258,92.3985443115234
180.103729248047,189.415649414062,134.391952514648,109.564247131348,37.5379600524902,101.019340515137,12.6149406433105,-45.4772338867188,-177.741912841797,101.366851806641,-59.3975715637207,54.8884658813477,-178.482208251953,36.7043533325195,-36.3729553222656,-15.3463115692139,-56.0433349609375,74.4735794067383,46.974925994873,24.2266845703125,43.0331535339355,48.7987632751465,-135.117095947266,-2.81695556640625,-45.4114189147949,-14.2582874298096,55.5651473999023,82.4942016601562,-109.224815368652,79.7341461181641,-67.9385833740234,66.4081039428711
185.065704345703,158.533676147461,94.06103515625,138.731475830078,43.7366027832031,70.2496490478516,11.2792224884033,43.4231758117676,-80.0941314697266,67.5122299194336,-24.7032127380371,100.337387084961,-120.604804992676,36.2638816833496,-19.2493877410889,40.246768951416,-31.3967170715332,93.0439224243164,27.5581207275391,90.2404251098633,30.8953971862793,105.762557983398,-114.958724975586,33.4104194641113,2.84815073013306,16.7755699157715,56.8841743469238,91.1493682861328,-30.5275325775146,96.5647201538086,15.9969358444214,54.0962028503418
196.949172973633,108.949981689453,94.0206298828125,175.976943969727,48.2516212463379,39.4773902893066,5.82629585266113,87.5618438720703,8.83840560913086,-10.7970476150513,57.6569633483887,132.018493652344,-65.7424850463867,61.9062423706055,58.8557243347168,97.8331604003906,33.4928855895996,69.2808151245117,-7.36458015441895,108.198310852051,61.9693717956543,113.914848327637,-55.6469841003418,35.1366806030273,49.863468170166,26.3211555480957,71.799446105957,67.9498672485352,20.0509433746338,58.6606903076172,45.8356437683105,36.6724090576172
223.153060913086,70.9694671630859,125.470016479492,177.522094726562,50.2572937011719,-1.76119816303253,18.0351791381836,63.9226188659668,66.7102355957031,-45.4028587341309,111.397621154785,87.6226959228516,-35.5132217407227,73.5793609619141,54.8780860900879,22.9443702697754,82.9985504150391,7.91881465911865,17.384786605835,80.4254379272461,70.8613510131836,71.7338943481445,-49.3979110717773,-23.1590690612793,4.33084774017334,-44.5500679016113,111.53572845459,20.8074512481689,18.4858341217041,-34.376781463623,11.9415922164917,-4.28538703918457
218.58024597168,16.4154663085938,148.928482055664,115.543296813965,63.2939682006836,-67.5865020751953,56.8598785400391,24.8174686431885,80.3538513183594,-23.2969856262207,105.494400024414,18.7636642456055,-52.3912887573242,88.5115051269531,0.752984285354614,-47.1765556335449,87.5981292724609,-19.4584579467773,43.8788566589355,53.8235740661621,20.1926956176758,6.50122499465942,-106.835289001465,-11.2702684402466,-84.0875701904297,-72.0628128051758,133.450057983398,-5.51950836181641,15.1786870956421,-55.9568290710449,-5.52418899536133,-7.60566759109497
199.920547485352,24.6735916137695,150.049942016602,68.3762817382812,99.3294525146484,-77.6832733154297,73.7156448364258,1.70864689350128,54.8665924072266,-2.27962946891785,85.4459609985352,-20.5219039916992,-82.552360534668,107.571220397949,11.9314746856689,-17.8229656219482,88.3531036376953,-11.2200012207031,22.2788219451904,48.6687927246094,-39.2409782409668,-24.1580085754395,-109.881591796875,68.4591903686523,-74.9600448608398,-16.1926212310791,154.974990844727,-7.70045375823975,25.566312789917,-29.4940719604492,17.3538684844971,1.65932774543762
226.440719604492,71.3382949829102,177.105621337891,71.7713317871094,137.341690063477,-34.5736999511719,61.9738998413086,-39.2377624511719,63.6517066955566,-4.22516536712646,25.8929634094238,-77.522590637207,-67.0408020019531,82.6984024047852,48.1297645568848,-29.4744911193848,115.594970703125,0.555058121681213,22.7675380706787,21.9484672546387,-66.5876846313477,-44.3101959228516,-53.7508735656738,78.7171783447266,5.26084804534912,-23.203950881958,166.800537109375,-35.0383567810059,48.1715660095215,-79.6142349243164,38.7707633972168,-32.4235382080078
