Fp1_Col1,Fp1_Col2,Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,F8_Col1,F8_Col2,T7_Col1,T7_Col2,T8_Col1,T8_Col2,P7_Col1,P7_Col2,P8_Col1,P8_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2,Pz_Col1,Pz_Col2
-127.010818481445,-1.82666206359863,-103.67357635498,-44.8749122619629,-32.7936706542969,-41.1607513427734,-7.67918634414673,-132.901641845703,9.73394107818604,-23.548246383667,21.0366764068604,-85.9424819946289,-83.8549728393555,-126.860015869141,-87.0076217651367,-106.183853149414,-65.3139495849609,-1.44795548915863,-17.6208724975586,-70.657844543457,-150.040344238281,-139.262832641602,26.1364040374756,-80.1195297241211,135.252548217773,-14.1984739303589,-73.0333862304688,-41.0009994506836,-1.74046468734741,-89.4178085327148,22.2675590515137,-70.380973815918,32.0707206726074,-39.2588500976562,-58.8811187744141,49.2968406677246
-130.31916809082,-23.0933818817139,-116.191284179688,-20.3900489807129,-36.6865348815918,-77.0848922729492,-39.3021774291992,-156.735107421875,-47.6135597229004,-50.0212745666504,-79.1206130981445,-110.049728393555,-121.263534545898,-91.1761779785156,-183.093170166016,-89.3680725097656,-41.7722282409668,58.1165885925293,-18.8343181610107,-59.1529426574707,-149.186126708984,-132.531616210938,-10.3993339538574,-133.279678344727,61.0883903503418,-42.5058746337891,-99.8375701904297,-85.85009765625,-44.908447265625,-112.957527160645,26.4569454193115,-97.5956268310547,-39.9956398010254,-49.2072525024414,-114.889923095703,35.7515869140625
-72.6795196533203,-46.3762168884277,-55.9302139282227,40.9903182983398,-20.1120223999023,-80.3741226196289,-16.2571544647217,-137.54248046875,-48.0951385498047,-86.1722717285156,-76.2765884399414,-149.072525024414,-117.652351379395,-61.487964630127,-195.670257568359,-90.0693817138672,3.24279308319092,48.2486953735352,33.8447875976562,-117.16284942627,-96.0883865356445,-74.8917694091797,-29.8063869476318,-185.01301574707,78.3638076782227,-61.7560195922852,-42.4861526489258,-131.289169311523,-37.5198631286621,-100.284889221191,50.9939308166504,-56.9396781921387,-27.2130641937256,-80.4220657348633,-104.26505279541,45.4400215148926
-42.3735656738281,-11.9489192962646,14.4604587554932,77.4026031494141,-32.2450408935547,-53.9867057800293,60.0303268432617,-95.9382781982422,-60.9853935241699,-61.1036720275879,-6.04221773147583,-199.219940185547,-112.931625366211,0.356549710035324,-177.975769042969,-95.1052398681641,-41.5725555419922,71.3748626708984,-9.71000862121582,-99.71142578125,8.75742530822754,-2.8421311378479,-64.1395034790039,-168.492462158203,154.970199584961,-39.345832824707,-37.2178153991699,-120.084175109863,-15.47105884552,-77.8612365722656,55.5398368835449,-37.5735626220703,-11.7802410125732,-119.307083129883,-140.079513549805,34.7571868896484
-38.1528205871582,30.2849407196045,33.4302406311035,35.3902626037598,-69.0194854736328,-63.5182571411133,84.0201263427734,-90.1022338867188,-105.374366760254,-49.3414306640625,18.8332271575928,-212.090881347656,-160.255889892578,42.3498992919922,-200.351379394531,-131.677520751953,-137.904418945312,129.68913269043,-140.759323120117,-44.2828941345215,37.9669761657715,-1.48034346103668,-119.600112915039,-143.532699584961,181.88883972168,-18.8811626434326,-81.3454284667969,-88.0098419189453,-46.9261360168457,-88.6434555053711,26.9160251617432,-75.4276657104492,-77.5940017700195,-158.430297851562,-214.345779418945,-38.0515403747559
5.50132656097412,-5.53583717346191,40.9207534790039,-16.8893966674805,-62.5821342468262,-95.4703598022461,47.4418601989746,-96.6717987060547,-136.212203979492,-81.2461166381836,6.22965669631958,-156.751617431641,-232.309692382812,17.5195045471191,-236.593734741211,-137.919097900391,-127.338806152344,96.5152053833008,-156.641540527344,-36.8298416137695,4.18731737136841,-32.8590507507324,-107.094078063965,-118.827949523926,149.865753173828,-24.2812652587891,-90.4453964233398,-53.2255401611328,-96.6783447265625,-105.255325317383,33.9385871887207,-98.5736236572266,-135.075775146484,-153.879302978516,-225.303726196289,-77.8213119506836
49.1937294006348,-33.0877151489258,80.7995376586914,-26.120454788208,-13.9192266464233,-70.8986663818359,66.2541198730469,-100.295906066895,-123.140960693359,-71.8803558349609,28.9589157104492,-84.0486145019531,-235.462921142578,5.40983819961548,-216.849899291992,-56.3653373718262,-26.3163509368896,16.1162204742432,-55.8562316894531,-7.70223379135132,5.15229511260986,-45.2121849060059,-44.9655075073242,-78.9439010620117,139.560256958008,-7.09341335296631,-58.5680961608887,-15.4156827926636,-85.8266525268555,-112.672241210938,62.8399200439453,-84.9998168945312,-73.6149520874023,-118.948165893555,-173.130035400391,-52.0972328186035
54.9908790588379,12.5531768798828,87.056999206543,-20.1229057312012,13.8301572799683,-11.0722332000732,72.5195541381836,-63.3974685668945,-69.6808700561523,-32.2100448608398,56.7898788452148,-38.7760467529297,-167.269470214844,33.2306022644043,-138.009323120117,-15.4267110824585,42.538761138916,0.501172006130219,-7.04880094528198,16.4214000701904,-31.8883609771729,-41.5578689575195,-44.0463180541992,-104.102951049805,135.862899780273,36.2560386657715,-33.498104095459,-28.5009212493896,-42.6702995300293,-112.967727661133,40.2385025024414,-38.5489540100098,-8.23187828063965,-64.8535919189453,-108.570930480957,-28.1375541687012
39.285774230957,52.6016426086426,23.2218418121338,-0.276967942714691,7.28927278518677,38.8543815612793,-23.7035751342773,43.5072288513184,-36.9789352416992,15.5231857299805,23.5627517700195,21.0791759490967,-136.57633972168,29.4183177947998,-99.3464889526367,-46.3943786621094,14.9648742675781,35.8624114990234,-69.6652297973633,-11.8673458099365,-123.178337097168,0.72639000415802,-87.6523361206055,-143.794036865234,75.0604553222656,30.1566543579102,-37.2818717956543,-84.9716339111328,-36.9618301391602,-91.1567459106445,2.75731086730957,49.107120513916,-39.9420967102051,27.8286819458008,-38.2258911132812,12.6660118103027
14.2838716506958,74.7404861450195,-33.7962684631348,34.0133781433105,-11.2128133773804,100.763313293457,-105.458160400391,137.168762207031,-33.0519943237305,93.9185562133789,-43.383472442627,108.941970825195,-149.220962524414,12.9919481277466,-115.099159240723,-3.55855298042297,-39.2771949768066,53.1545867919922,-118.109848022461,-8.68021297454834,-152.075637817383,85.4301681518555,-88.9614181518555,-81.8031692504883,10.3883323669434,28.9042301177979,-39.1007385253906,-102.258827209473,-60.0849113464355,-67.9444046020508,-20.5904140472412,137.295440673828,-60.936939239502,119.088432312012,28.7735137939453,104.287994384766
