Fp1_Col1,Fp1_Col2,Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,T7_Col1,T7_Col2,T8_Col1,T8_Col2,P7_Col1,P7_Col2,P8_Col1,P8_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2,Pz_Col1,Pz_Col2
462.121917724609,60.3571929931641,658.38037109375,259.954437255859,128.688247680664,-101.061363220215,156.598007202148,-3.22350263595581,-2.28212094306946,-20.3426399230957,37.1504898071289,-3.60203289985657,-16.028564453125,131.817428588867,84.2728652954102,101.82209777832,-92.6139221191406,144.683517456055,33.210277557373,216.084197998047,43.7523040771484,-201.129989624023,104.555076599121,23.6160926818848,-66.5050201416016,-149.088409423828,-67.4423294067383,67.3007507324219,-74.9635009765625,-81.9040756225586,-78.5967788696289,130.677795410156,130.806076049805,-22.0967712402344,97.4298553466797,34.678394317627,52.976261138916,101.260368347168
747.798767089844,-36.5464935302734,826.471740722656,76.9321136474609,263.264953613281,-123.169906616211,267.244873046875,-43.1971321105957,4.96449518203735,-18.1875495910645,120.868629455566,-9.61622714996338,-9.40072917938232,71.6493453979492,120.661987304688,78.8118743896484,-66.2748718261719,70.7685623168945,52.9492988586426,216.107757568359,89.7682723999023,-188.033432006836,218.480667114258,-58.2273902893066,-72.8821563720703,-133.395523071289,13.514853477478,39.7710647583008,-95.025016784668,-96.3893203735352,-62.6232299804688,101.056076049805,274.939758300781,-85.1517486572266,127.667137145996,48.3705863952637,82.46240234375,6.62841796875
990.576416015625,-159.049743652344,1007.93688964844,-32.525016784668,342.611419677734,-133.316299438477,374.409149169922,-70.4965057373047,11.2860116958618,-11.0256175994873,152.107833862305,-3.89260673522949,-16.2235870361328,-15.0125846862793,116.146354675293,74.9913177490234,-53.5242309570312,-47.8266220092773,39.9754295349121,165.265823364258,110.940299987793,-132.581008911133,353.961303710938,-154.346008300781,-71.9933776855469,-105.456428527832,119.942512512207,-10.6287355422974,-94.4748916625977,-75.2199401855469,-36.4726867675781,64.9305648803711,363.799591064453,-130.783798217773,122.665534973145,74.8879089355469,60.7958526611328,-85.9285430908203
1043.69360351562,-218.480728149414,1120.86840820312,-110.671310424805,310.557342529297,-96.5285186767578,437.058624267578,-64.3761520385742,5.77355718612671,5.17216539382935,117.455177307129,-20.8398036956787,-48.2179298400879,-117.760307312012,47.9083099365234,21.3351249694824,-73.9057235717773,-119.000717163086,-7.35563850402832,107.736999511719,91.1631393432617,-7.91445875167847,468.743438720703,-123.959327697754,-81.5617523193359,-51.661075592041,155.097732543945,-8.59250736236572,-69.304328918457,-52.4607315063477,4.21104669570923,41.4162559509277,335.853515625,-85.5276565551758,61.3857727050781,66.7612915039062,-7.75097370147705,-138.694244384766
958.08984375,-214.160186767578,1139.603515625,-203.310256958008,228.243637084961,-9.38640022277832,400.488677978516,-19.6100883483887,-19.1842880249023,38.9890556335449,59.5728492736816,-2.05477380752563,-83.4748153686523,-150.733383178711,-11.5546932220459,-14.7232437133789,-78.4043121337891,-114.892646789551,-8.42066097259521,81.8994369506836,43.2458305358887,84.4965591430664,432.234497070312,-91.8058624267578,-51.0616188049316,7.86825323104858,143.946990966797,30.7995262145996,-20.8766746520996,-35.0593299865723,60.8910675048828,37.8842506408691,237.908706665039,-16.4503707885742,24.3229465484619,60.3207359313965,-71.1972045898438,-100.651306152344
805.058044433594,-248.408416748047,1077.69738769531,-258.51611328125,163.504592895508,45.2995109558105,321.597290039062,10.153450012207,-36.3452377319336,79.1370697021484,42.3193702697754,62.6338729858398,-92.7686767578125,-88.7134857177734,22.686990737915,12.7106227874756,-70.1146087646484,-68.6921615600586,51.1080513000488,83.9727935791016,27.8997230529785,75.2531509399414,252.4052734375,-94.5406265258789,7.52170896530151,27.5459136962891,145.847900390625,32.8552284240723,34.3824462890625,-9.41057205200195,104.24373626709,51.9349174499512,150.004821777344,30.0902919769287,50.817569732666,77.2598724365234,-69.3955459594727,-21.652172088623
686.751403808594,-316.126861572266,941.4892578125,-273.093963623047,124.542434692383,25.2080535888672,252.898498535156,-16.1493186950684,-55.0854530334473,82.7040176391602,48.6555099487305,78.7556838989258,-111.814231872559,-38.9314460754395,78.0411224365234,31.8298320770264,-68.1324234008789,-26.5596733093262,112.467895507812,104.173797607422,27.5156726837158,41.6027412414551,151.265487670898,-82.8532485961914,1.62380874156952,19.1604747772217,136.413330078125,7.24753904342651,12.8548908233643,11.4374113082886,126.764434814453,34.5526847839355,124.312454223633,37.5075378417969,50.2668533325195,58.1021003723145,-4.87656354904175,1.33139669895172
613.942138671875,-356.177734375,773.721496582031,-333.407409667969,84.1413497924805,-14.1971302032471,154.268112182617,-51.1979064941406,-81.8529281616211,34.4159164428711,43.9435997009277,25.6027870178223,-130.487991333008,-46.3424377441406,114.724464416504,8.05553817749023,-32.8623504638672,-47.0540390014648,180.986770629883,75.7299652099609,-33.179386138916,23.1353454589844,100.619186401367,-79.3937377929688,-66.3577117919922,8.89353084564209,111.506317138672,-11.7623319625854,-83.4570922851562,9.6324520111084,144.770416259766,-10.9184284210205,103.281875610352,-21.1343078613281,10.4701242446899,-13.8025674819946,73.6868209838867,-21.8918704986572
440.782867431641,-398.584442138672,620.266418457031,-432.384124755859,17.1285095214844,-63.8705635070801,59.0522117614746,-79.4819030761719,-76.1671981811523,-36.7606658935547,44.4954872131348,-17.168062210083,-42.1234550476074,-83.4232788085938,165.241455078125,-26.4976329803467,49.6643676757812,-114.103393554688,230.598510742188,19.0817317962646,-136.637908935547,-20.6084175109863,-13.5476007461548,-89.0091705322266,-123.195701599121,-18.62815284729,89.0668716430664,-9.10194969177246,-117.304588317871,-26.3597450256348,150.049835205078,6.08540630340576,34.3533935546875,-92.5730056762695,13.8261165618896,-81.192741394043,138.946701049805,-45.6416854858398
202.146423339844,-484.167388916016,458.407592773438,-502.917419433594,-56.6356391906738,-149.051818847656,22.0636253356934,-137.180908203125,-39.9846878051758,-89.244743347168,31.1807632446289,-31.2337284088135,99.5757751464844,-110.771827697754,164.551193237305,-64.4889755249023,128.238433837891,-131.959854125977,221.605209350586,21.9621028900146,-197.772201538086,-81.3563766479492,-31.2595329284668,-115.271057128906,-148.219787597656,-59.8482627868652,72.159065246582,4.24114942550659,-81.4578018188477,-58.2568435668945,143.073455810547,38.9265823364258,-8.23331260681152,-137.533798217773,37.8238906860352,-101.755302429199,157.408935546875,-52.3309936523438
