Fp1_Col1,Fp1_Col2,Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,T7_Col1,T7_Col2,T8_Col1,T8_Col2,P7_Col1,P7_Col2,P8_Col1,P8_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2
9.62947177886963,198.408538818359,87.2673568725586,163.597534179688,-52.053768157959,254.198776245117,-102.996185302734,317.488098144531,-161.846984863281,156.359283447266,29.3328685760498,8.39642715454102,-218.222152709961,27.4563045501709,-69.0258255004883,17.0382232666016,-95.7126922607422,83.2736206054688,-130.282745361328,-11.4721546173096,-16.3714580535889,190.998138427734,7.69093227386475,67.4635620117188,-132.666610717773,159.612380981445,-30.6635646820068,-41.0889129638672,-169.2705078125,152.687393188477,-96.3217163085938,-23.2795791625977,-101.764213562012,240.75732421875,31.8249530792236,354.562652587891
-84.8374252319336,284.903869628906,83.9930419921875,244.731109619141,-97.1568298339844,308.756744384766,-88.6676025390625,330.286071777344,-151.861770629883,252.99609375,-8.29996585845947,54.5137100219727,-136.274307250977,194.850997924805,-98.6570053100586,112.076034545898,-109.907524108887,199.081985473633,-174.611434936523,89.571174621582,-37.9255981445312,296.234069824219,-19.5618896484375,102.073844909668,-109.796539306641,206.618591308594,-81.992919921875,-5.51475143432617,-61.4139671325684,286.570098876953,-112.53443145752,30.4511947631836,-145.383209228516,306.016662597656,47.2240028381348,401.504821777344
-84.4319839477539,324.702087402344,-8.30092620849609,356.587219238281,-78.1474533081055,350.645843505859,-131.525848388672,338.948760986328,-123.269653320312,280.082366943359,-101.648620605469,163.622985839844,-94.2495422363281,163.156539916992,-138.455810546875,165.533615112305,-202.076232910156,108.30672454834,-191.454147338867,136.675933837891,-9.53959655761719,345.276947021484,-67.2367630004883,153.455200195312,-74.8082427978516,166.710342407227,-146.933074951172,81.7798461914062,17.2797012329102,141.882553100586,-141.622741699219,96.9013366699219,-177.060882568359,339.861419677734,9.31735897064209,363.264465332031
-63.5029792785645,319.979125976562,-76.3696060180664,376.072143554688,-45.8337478637695,378.186889648438,-207.381332397461,379.324920654297,-135.724426269531,254.743865966797,-139.267364501953,233.827774047852,-164.71745300293,75.686164855957,-140.69660949707,189.218902587891,-186.837280273438,0.750184893608093,-137.806915283203,135.340789794922,-11.4547004699707,344.935729980469,-103.014709472656,153.868453979492,-82.3097763061523,162.704208374023,-124.960113525391,117.722221374512,-25.9834442138672,-19.7604808807373,-152.989791870117,124.501739501953,-146.244873046875,351.916076660156,0.261108040809631,358.173889160156
-18.869441986084,327.249786376953,-59.8304214477539,320.074310302734,-1.70673274993896,387.965270996094,-184.929733276367,386.796569824219,-110.561103820801,282.097290039062,-86.1407318115234,238.681045532227,-154.442947387695,169.283050537109,-60.3932418823242,231.984573364258,6.08855295181274,73.3777847290039,-55.0235290527344,163.387603759766,-18.5504016876221,338.634765625,-86.639533996582,140.335372924805,-64.6596069335938,227.26774597168,-58.9575614929199,107.018608093262,-72.0055770874023,100.685539245605,-89.6608200073242,114.294738769531,-41.9290618896484,369.848907470703,87.3261108398438,440.178344726562
82.6738967895508,352.585327148438,21.1141700744629,281.864013671875,59.8700332641602,414.515075683594,-74.8614501953125,381.953765869141,-6.41154384613037,362.679931640625,4.47810220718384,273.32177734375,-28.1038227081299,334.576416015625,40.3766937255859,309.826110839844,182.942596435547,200.722091674805,26.9783935546875,257.643493652344,26.1668090820312,343.446197509766,-8.41726589202881,140.304916381836,3.46946930885315,280.160095214844,6.85930633544922,140.447830200195,-20.3645191192627,295.315368652344,14.3956394195557,152.158935546875,33.9555778503418,417.039276123047,176.654159545898,501.020202636719
153.803573608398,348.539947509766,142.82568359375,236.045776367188,107.376899719238,440.011993408203,20.5718555450439,405.123077392578,54.2494697570801,377.094085693359,54.5354118347168,346.796356201172,-2.69437432289124,362.701324462891,88.0395050048828,371.283721923828,166.721618652344,231.749862670898,116.316139221191,305.903747558594,59.7760848999023,363.416748046875,68.2813720703125,139.788772583008,36.8620872497559,302.310516357422,25.0641670227051,216.126708984375,50.1135101318359,294.695770263672,32.7196655273438,261.217315673828,65.3401184082031,472.565490722656,187.908798217773,467.640502929688
140.188232421875,328.030700683594,215.859085083008,220.626602172852,118.79077911377,429.110748291016,80.9774551391602,409.132141113281,4.35025548934937,374.290222167969,53.9066581726074,352.476409912109,-116.404518127441,323.353790283203,77.401237487793,352.802429199219,-5.49741125106812,229.978912353516,106.34188079834,256.66015625,34.7299919128418,384.961456298828,108.750755310059,155.518264770508,6.39435529708862,327.506317138672,-28.4109210968018,268.509857177734,13.654595375061,209.03662109375,-22.3843803405762,311.256774902344,114.357086181641,496.601226806641,151.618392944336,446.588348388672
106.458015441895,327.029327392578,193.598342895508,270.051452636719,125.768341064453,416.575805664062,142.600357055664,378.600036621094,-34.3276748657227,465.618347167969,42.5283508300781,268.596374511719,-205.916091918945,368.437347412109,14.8673763275146,297.789001464844,-150.14958190918,248.653579711914,-24.9890785217285,243.688827514648,22.5365180969238,382.574920654297,123.032867431641,155.860321044922,-14.6886024475098,374.117828369141,-62.5326385498047,228.057800292969,-84.3819198608398,214.283554077148,-50.524543762207,244.055801391602,156.211578369141,479.032531738281,144.389389038086,487.814117431641
123.152847290039,319.327453613281,155.086059570312,251.050964355469,178.023910522461,414.39208984375,236.115219116211,321.737121582031,34.6504783630371,545.583068847656,24.6436729431152,174.634780883789,-159.888153076172,457.474151611328,-32.7231864929199,276.846893310547,-108.893867492676,269.587341308594,-87.8309173583984,316.619567871094,81.2806625366211,371.598999023438,96.8345260620117,100.479568481445,45.7926177978516,416.446746826172,-45.744010925293,141.893676757812,-55.1731071472168,308.098083496094,-45.0387763977051,183.041397094727,183.201202392578,412.826538085938,228.603454589844,492.398071289062
198.408538818359,290.840576171875,163.597534179688,173.847259521484,254.198776245117,386.440979003906,317.488098144531,238.265090942383,156.359283447266,506.386047363281,8.39642715454102,117.892654418945,27.4563045501709,457.781799316406,17.0382232666016,263.676361083984,83.2736206054688,268.279510498047,-11.4721546173096,334.46435546875,190.998138427734,345.781799316406,67.4635620117188,74.0436630249023,159.612380981445,389.109954833984,-41.0889129638672,149.068115234375,152.687393188477,352.420471191406,-23.2795791625977,197.342239379883,240.75732421875,313.776123046875,354.562652587891,420.885314941406
284.903869628906,242.032409667969,244.731109619141,135.405334472656,308.756744384766,324.100250244141,330.286071777344,162.427795410156,252.99609375,422.778472900391,54.5137100219727,103.540626525879,194.850997924805,352.908874511719,112.076034545898,242.420745849609,199.081985473633,199.62614440918,89.571174621582,271.109954833984,296.234069824219,255.473510742188,102.073844909668,96.5933685302734,206.618591308594,305.435424804688,-5.51475143432617,207.722717285156,286.570098876953,240.161712646484,30.4511947631836,221.883529663086,306.016662597656,218.040390014648,401.504821777344,302.613739013672
324.702087402344,148.213623046875,356.587219238281,43.3891220092773,350.645843505859,241.644119262695,338.948760986328,94.7192916870117,280.082366943359,359.922515869141,163.622985839844,120.933250427246,163.156539916992,252.647994995117,165.533615112305,259.221099853516,108.30672454834,119.670989990234,136.675933837891,263.406646728516,345.276947021484,155.401229858398,153.455200195312,51.2801094055176,166.710342407227,247.114486694336,81.7798461914062,205.132843017578,141.882553100586,115.343551635742,96.9013366699219,207.804733276367,339.861419677734,120.584716796875,363.264465332031,197.108383178711
