Fp1_Col1,Fp1_Col2,Fp2_Col1,Fp2_Col2,F3_Col1,F3_Col2,F4_Col1,F4_Col2,C3_Col1,C3_Col2,C4_Col1,C4_Col2,P3_Col1,P3_Col2,P4_Col1,P4_Col2,O1_Col1,O1_Col2,O2_Col1,O2_Col2,F7_Col1,F7_Col2,F8_Col1,F8_Col2,T7_Col1,T7_Col2,T8_Col1,T8_Col2,P7_Col1,P7_Col2,P8_Col1,P8_Col2,Fz_Col1,Fz_Col2,Cz_Col1,Cz_Col2
-128.512542724609,-265.836639404297,59.6193046569824,51.2437362670898,-58.5353813171387,-170.594573974609,131.828887939453,106.767387390137,-25.025691986084,194.804168701172,30.1534671783447,252.827621459961,-66.5507507324219,237.655029296875,11.6623344421387,240.292572021484,-116.310424804688,166.520233154297,-54.0981979370117,180.200439453125,-160.08332824707,-266.312225341797,24.6407814025879,116.641578674316,-21.9605388641357,88.2953186035156,-2.97201943397522,90.1559753417969,-65.4988708496094,108.286338806152,29.610538482666,116.424224853516,117.909614562988,-48.0338859558105,82.0237197875977,231.021148681641
14.3815593719482,-279.236907958984,109.972640991211,52.0336418151855,61.4082794189453,-198.145751953125,186.285552978516,69.3618774414062,57.7085571289062,154.511688232422,84.999267578125,235.181976318359,-10.5109605789185,227.520538330078,81.7894515991211,239.652465820312,-83.4096450805664,254.070602416992,19.9883365631104,142.477447509766,-64.5588302612305,-326.460327148438,67.667236328125,91.9448318481445,49.8001098632812,51.1784858703613,26.3492565155029,138.722885131836,-22.8220272064209,141.168731689453,42.6670188903809,25.3347434997559,248.939819335938,-49.2654762268066,193.650329589844,208.710266113281
99.7514038085938,-276.111694335938,136.926223754883,23.6244106292725,128.401901245117,-198.735733032227,218.020370483398,55.093563079834,121.997665405273,137.011688232422,187.841674804688,226.067337036133,82.6915054321289,217.142105102539,203.060577392578,233.357833862305,-14.9295349121094,276.832244873047,178.522094726562,126.55094909668,-13.8980836868286,-342.782073974609,65.6507186889648,72.6177978515625,85.5864334106445,46.7185859680176,27.315616607666,71.3587875366211,-16.8832035064697,101.96125793457,63.9091148376465,63.0382995605469,263.887756347656,-51.9355049133301,245.056427001953,199.543380737305
57.1240844726562,-269.748138427734,108.496856689453,11.2914886474609,115.638114929199,-186.486602783203,242.987152099609,62.4099006652832,146.015213012695,167.171539306641,257.047668457031,264.177062988281,117.496299743652,236.709564208984,267.389587402344,247.19270324707,16.8768997192383,237.716079711914,199.378463745117,119.250152587891,-36.4447212219238,-365.793395996094,64.2178039550781,65.2785797119141,76.6662750244141,79.3764343261719,72.1864700317383,13.7389907836914,-9.17552947998047,-3.81209850311279,93.6451187133789,139.529434204102,200.590133666992,-46.8482398986816,246.648574829102,241.727890014648
-16.9165687561035,-263.176208496094,64.2213592529297,24.3748397827148,81.9766235351562,-169.460159301758,255.979537963867,87.5893707275391,115.622573852539,194.180969238281,272.061492919922,301.652984619141,110.558990478516,279.031188964844,269.652282714844,269.733734130859,46.5979652404785,264.401275634766,105.21533203125,89.6401596069336,-74.8241577148438,-337.849975585938,68.2184448242188,66.1107406616211,104.527191162109,138.688262939453,97.858039855957,135.053756713867,8.87956714630127,-4.56790542602539,156.505905151367,92.28955078125,170.708679199219,16.1672992706299,256.136505126953,238.416946411133
-60.8238983154297,-196.589736938477,44.5096168518066,17.5690269470215,54.5374412536621,-98.6365127563477,219.582061767578,107.367332458496,83.3205795288086,233.267333984375,252.275726318359,268.929656982422,127.42121887207,298.608917236328,241.551177978516,241.920639038086,98.2209548950195,326.945739746094,92.8266525268555,73.3715896606445,-86.6039047241211,-223.732849121094,63.031379699707,68.4754028320312,128.668075561523,169.147399902344,36.27880859375,196.090957641602,8.98191928863525,99.6639862060547,176.16389465332,40.4405899047852,156.948028564453,58.5194778442383,179.021728515625,173.397888183594
-127.990348815918,-107.909339904785,57.3880844116211,14.8909854888916,-16.384428024292,-22.545618057251,166.17594909668,77.4126892089844,50.9633026123047,258.799072265625,233.463928222656,185.384552001953,89.0952377319336,305.432678222656,228.994216918945,170.619827270508,103.318389892578,308.957153320312,141.711837768555,107.053092956543,-138.512222290039,-153.372619628906,70.9454116821289,65.1312789916992,46.9810409545898,150.001647949219,33.5408515930176,41.0499114990234,17.0028991699219,147.290451049805,58.3824882507324,102.005737304688,65.6867446899414,17.0136489868164,71.6783599853516,94.9484329223633
-214.28254699707,-66.1504592895508,86.9729309082031,59.4380874633789,-125.450706481934,-5.20683336257935,133.079925537109,46.1694488525391,-16.2152671813965,254.868148803711,263.220916748047,126.801284790039,19.6554641723633,323.114044189453,277.126251220703,123.341918945312,60.5654182434082,295.65576171875,165.129089355469,134.754089355469,-234.382461547852,-145.673141479492,94.1876068115234,70.7313995361328,-22.649974822998,135.537979125977,134.95866394043,-39.599494934082,48.114688873291,102.411849975586,-36.8405265808105,109.21223449707,-53.3931579589844,20.5431289672852,53.5779418945312,75.3358688354492
-261.581939697266,-24.4585113525391,86.1156311035156,122.468727111816,-182.902450561523,17.8448390960693,123.34188079834,73.4911117553711,-10.399863243103,268.939239501953,293.108032226562,151.389846801758,71.0184173583984,313.088836669922,309.637939453125,138.567932128906,48.7298927307129,290.874420166016,184.975830078125,110.358932495117,-255.03190612793,-125.365798950195,114.266258239746,96.6304168701172,38.0949172973633,132.95556640625,160.452117919922,50.6206130981445,82.8289031982422,24.7373676300049,55.5437164306641,84.6390228271484,-79.8143768310547,88.2190246582031,94.1694259643555,124.961982727051
-264.728302001953,12.7397384643555,56.3550262451172,152.290618896484,-170.716735839844,63.0001831054688,126.726631164551,117.941741943359,118.974815368652,272.201538085938,274.847686767578,192.157287597656,189.896240234375,269.176544189453,270.804992675781,161.504547119141,89.9891128540039,169.820938110352,200.985046386719,70.7196655273438,-224.598098754883,-103.355125427246,125.098327636719,112.413528442383,106.532424926758,120.441276550293,88.437385559082,77.8523712158203,94.8541488647461,-25.7788753509521,166.849838256836,193.61735534668,-51.006404876709,87.7823104858398,171.335174560547,113.904357910156
